time,x,y,z,theta
1723989794.7527509,6.702127297586458e-09,-1.5308557976823067e-07,0.0,0.04362398253567539
1723989794.893751,2.5292289137723856e-05,9.738344033394242e-07,0.0,0.04545243074026508
1723989794.9007509,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04491373945875001
1723989794.9337509,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.044510902826119636
1723989795.0557508,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04315605829856656
1723989795.0727508,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04354429342984244
1723989795.212751,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.044841560255569415
1723989795.238751,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04464814133275676
1723989795.3697507,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04473292804186522
1723989795.402751,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.04462563926646664
1723989795.5267508,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.044091447542848806
1723989795.5467508,7.434266979799986e-09,-1.6939141289640247e-07,0.0,0.044268044048070776
1723989795.682751,5.057946691522375e-05,2.065069566015154e-06,0.0,0.04404197895519429
1723989795.7117507,7.3244352805090784e-09,-1.6692716542365815e-07,0.0,0.04417058654484373
1723989795.834751,2.5292993086623028e-05,9.581700624039513e-07,0.0,0.04476165884309135
1723989795.8657508,7.553718539554666e-09,-1.7205427127464645e-07,0.0,0.04457612226932624
1723989795.9937508,7.553718539554666e-09,-1.7205427127464645e-07,0.0,0.04296755972880667
1723989796.008751,7.553718539554666e-09,-1.7205427127464645e-07,0.0,0.04344643633106044
1723989796.041751,2.5294049919466488e-05,9.342892894892429e-07,0.0,0.044002486902516305
1723989796.1317508,8.663284312149244e-09,-1.971141898593487e-07,0.0,0.04542855813269482
1723989796.1647508,8.663284312149244e-09,-1.971141898593487e-07,0.0,0.04497115370362884
1723989796.2697508,8.663284312149244e-09,-1.971141898593487e-07,0.0,0.04328149385978823
1723989796.3027508,8.663284312149244e-09,-1.971141898593487e-07,0.0,0.04384332730977882
1723989796.4087508,2.5294288207078353e-05,9.289342415286228e-07,0.0,0.04516415551323075
