time,x,y,z
24.904,1.042972465191333,-0.000747976143939936,-0.0010017553196177142
24.937,1.0462749835790524,-0.0007563643212364308,-0.0010017895112525918
24.97,1.0495781543956006,-0.000764798294842949,-0.001001827629126019
25.004,1.0529821043863852,-0.0007735417542260259,-0.001001875557687007
25.037,1.0562865887858375,-0.0007820864757517957,-0.001001931944051817
25.07,1.059591677717816,-0.0007906934639198269,-0.0010020018217570849
25.104,1.0629973779011657,-0.00079962860214095,-0.0010020831109036274
25.137,1.0663027577255368,-0.0008083638244255911,-0.0010021452517781776
25.17,1.0696076343072314,-0.0008171538618691701,-0.0010022027563912905
25.204,1.0730119057295155,-0.0008262620710144887,-0.0010022621754074285
25.237,1.0763150639949641,-0.0008351474779187507,-0.0010023235852604645
25.27,1.0796167471049125,-0.0008441016990822668,-0.0010024030486109163
25.304,1.0830140341152532,-0.000853461006578266,-0.0010025357470911725
25.337,1.0862857367607175,-0.0008631492582437998,-0.0010022427060312998
25.37,1.0895342197451194,-0.0008721348071948297,-0.0010013813541402926
25.404,1.092929792535337,-0.0008828187102194913,-0.0010022980491787292
25.437,1.096224960210004,-0.0008931332449687578,-0.0010021410838671509
25.47,1.099520216700806,-0.0009034370998625331,-0.0010020426587436584
25.504,1.1029150764797524,-0.0009140321745050855,-0.0010020061441870579
25.537,1.106209955560463,-0.0009242858195493591,-0.0010019498267630975
25.57,1.1095052140018546,-0.0009345098637487419,-0.0010018866630916758
25.604,1.1129008322033789,-0.0009450118223225687,-0.0010018350656800373
25.637,1.1161971274462974,-0.0009551784358097584,-0.0010017963724834114
25.67,1.119493993687457,-0.0009653239787428718,-0.0010017671269775402
25.704,1.1228913753572394,-0.0009757609157128596,-0.0010017394871421892
25.737,1.126189431617617,-0.000985881222064557,-0.0010017184878244878
25.77,1.1294880809743597,-0.0009959980560778252,-0.0010017053201104645
25.804,1.1328873190812665,-0.0010064248010207765,-0.0010016991891718223
25.837,1.136187204947597,-0.0010165560266490346,-0.0010017001200750414
25.87,1.1394877165503527,-0.0010267036279872869,-0.0010017092456325732
25.904,1.1428889031549683,-0.00103718297078882,-0.0010017281534607514
25.937,1.1461907014184065,-0.001047386654647329,-0.0010017517120640591
25.97,1.149493142742468,-0.0010576280103579373,-0.0010017847374096146
26.004,1.152896339709991,-0.0010682260208743275,-0.0010018238393948095
26.037,1.1562001066123553,-0.0010785632090301708,-0.0010018694463892093
26.07,1.159504516938779,-0.0010889564415178688,-0.0010019244475797627
26.104,1.1629096988136907,-0.0010997281570387187,-0.001001995032498395
26.137,1.1662152091953562,-0.0011102468098491644,-0.0010020743694882546
26.17,1.1695206276928867,-0.001120827013859851,-0.0010021383247308842
26.204,1.1729257077766595,-0.001131784664027921,-0.0010021978354190983
26.237,1.1762299297976733,-0.00114247010377242,-0.001002255407627245
26.27,1.1795332096750841,-0.0011531996672608132,-0.0010023160536384995
26.304,1.182935129472421,-0.0011643162489868818,-0.001002394896649661
26.337,1.186233317773409,-0.0011752290587587787,-0.0010025315978262825
26.37,1.189509983150211,-0.0011858586742957095,-0.001002370370497805
26.404,1.1928557630501178,-0.0011969742614570179,-0.001001400732094617
26.437,1.1961472509405953,-0.0012092698591440075,-0.001002250992055774
26.47,1.199442896934528,-0.0012216430371465772,-0.0010021423896702242
26.504,1.202838173347174,-0.0012343565041670545,-0.0010020542195607364
26.537,1.2061331938833448,-0.001246674752739543,-0.0010020102300819442
26.57,1.2094280494027276,-0.0012589642666346072,-0.001001957751321985
26.604,1.212823114550407,-0.0012715958631231577,-0.0010018917051723246
26.637,1.216118804716645,-0.0012838254128209523,-0.0010018404460324093
26.67,1.219415030164512,-0.0012960292212809525,-0.001001800586226946
26.704,1.2228117357005268,-0.0013085812699167338,-0.0010017695752592704
26.737,1.2261091292388275,-0.0013207492419119267,-0.001001742281379732
26.77,1.2294071111431766,-0.0013329079525498076,-0.0010017206329708574
26.804,1.2328056514161716,-0.0013454310313873185,-0.0010017062083847242
26.837,1.236104844964889,-0.0013575884751360788,-0.0010016988165296968
26.87,1.2394046517583694,-0.0013697560004899488,-0.0010017005785989339
26.904,1.2428051070452728,-0.0013823094843945307,-0.0010017084300879935
26.937,1.2461061890117435,-0.0013945167278920237,-0.0010017250725416135
26.97,1.2494079069489605,-0.0014067548496130412,-0.0010017486316081514
27.004,1.252810349049985,-0.0014194026789871236,-0.0010017817166300229
27.037,1.256113379985827,-0.0014317226576623866,-0.0010018194598885102
27.07,1.259417065586838,-0.001444092152020509,-0.0010018640384939423
27.104,1.2628215379518541,-0.001456894351168016,-0.0010019194704702604
27.137,1.2661265029280255,-0.0014693807783867177,-0.001001986576581751
27.17,1.269431971691103,-0.0014819295080994676,-0.0010020656649969532
27.204,1.272837581560751,-0.0014949232252579449,-0.0010021334991275818
27.237,1.2761425620026694,-0.0015075896743675455,-0.001002191433075568
27.27,1.279446865715223,-0.0015203051617927392,-0.0010022488869999464
27.304,1.2828503443780888,-0.001533451580674835,-0.0010023108002063658
27.337,1.2861523781467417,-0.0015462634100056186,-0.0010023844685964935
27.37,1.2894513065112394,-0.0015591882065062225,-0.0010025123904527193
27.404,1.2928311025181018,-0.0015716219203842086,-0.0010024370550140577
27.437,1.2960779167611092,-0.0015844991888022616,-0.0010013906671545343
27.47,1.2993655672228643,-0.0015988539064885929,-0.0010022226857276662
27.504,1.302761088279273,-0.0016139666186184881,-0.0010021341564626501
27.537,1.3060566133480724,-0.0016285672869666623,-0.0010020635335140325
27.57,1.3093516612814646,-0.001643143891474497,-0.0010020148676391505
27.604,1.3127463441964677,-0.0016581325798596148,-0.001001963204439859
27.637,1.3160415043814362,-0.0016726515515954866,-0.0010018982825858967
27.67,1.3193371290019296,-0.0016871406038242302,-0.001001845627640649
27.704,1.3227331759590435,-0.0017020418137961668,-0.0010018035034866715
27.737,1.32602991375161,-0.001716483750291119,-0.0010017725514002741
27.77,1.32932723309642,-0.0017309108195643268,-0.0010017451188557777
27.804,1.3327250861033104,-0.0017457657463311534,-0.0010017221385199802
27.837,1.3360236031990533,-0.0017601796392383452,-0.0010017075399859736
27.87,1.3393227206750513,-0.0017745958170966834,-0.0010016992239392543
27.904,1.342722450657522,-0.0017894586384896941,-0.0010017001557296838
27.937,1.3460228230452636,-0.0018039009725009205,-0.0010017072358581083
27.97,1.3493238255962634,-0.0018183655696623153,-0.0010017225818347575
28.004,1.352725523343704,-0.001833300000401308,-0.0010017464671084747
28.037,1.3560278227072973,-0.0018478325079470915,-0.0010017776427308882
28.07,1.3593307717874203,-0.0018624079810670006,-0.0010018150745482075
28.104,1.3627344951573936,-0.0018774765473753773,-0.001001860171322786
28.137,1.366038765911827,-0.0018921576430384857,-0.0010019128216814215
28.17,1.3693436558422805,-0.001906898155239608,-0.0010019783560499054
28.204,1.3727492431389028,-0.0019221503957284945,-0.0010020592439714225
28.237,1.3760547103381737,-0.00193701733336599,-0.001002126834273958
28.27,1.3793597438272391,-0.001951938339066685,-0.0010021849960465297
28.304,1.3827642446155102,-0.0019673626648239358,-0.0010022441368409025
28.337,1.386067713635065,-0.0019823772400463843,-0.0010023037199694343
28.37,1.3893699244308755,-0.0019974369407728854,-0.0010023746419009702
28.404,1.3927693410577848,-0.002013064704078531,-0.0010024984830927196
28.437,1.396053335399227,-0.0020266378454337377,-0.0010024931616944427
28.47,1.399300536190418,-0.0020416304329130765,-0.0010014199299430704
28.504,1.402680217613679,-0.0020587050892706413,-0.0010021047011796388
28.537,1.405975620609727,-0.002075931342508836,-0.0010021186817916056
28.57,1.4092712977751851,-0.0020930565150954505,-0.0010020654489585785
28.604,1.4126662452046972,-0.0021106695789724515,-0.0010020192051585566
28.637,1.415961066855588,-0.0021277352955261703,-0.001001970767701376
28.67,1.419256168345486,-0.002144773164002757,-0.0010019052877336156
28.704,1.4226515985669135,-0.0021622966783377143,-0.0010018497843674971
28.737,1.4259476963020896,-0.0021792789974295007,-0.0010018078635241172
28.766,1.429244357122919,-0.0021962407983188836,-0.0010017758878295632
28.804,1.4326415240113006,-0.002213701028770492,-0.0010017481862901086
28.837,1.4359393694561273,-0.0022306387601389592,-0.001001724485798914
28.87,1.43923780668139,-0.0022475728177727607,-0.0010017090240094784
28.904,1.442636823809407,-0.0022650226791589563,-0.0010016996830210512
28.937,1.4459364882378947,-0.0022819683853473756,-0.001001698948756534
28.97,1.4492367763541512,-0.0022989300415221536,-0.0010017063578947917
29.004,1.4526377322049229,-0.0023164291863875894,-0.0010017210251888065
29.037,1.455939304867475,-0.0023334434984076855,-0.0010017436680886012
29.07,1.4592415185336325,-0.002350494184201211,-0.0010017737659563757
29.104,1.4626444777834624,-0.002368105987053841,-0.0010018120718456418
29.137,1.4659480149829474,-0.0023852493574808057,-0.001001855019338506
29.17,1.4692522009001012,-0.0024024470186482672,-0.001001906375229615
29.204,1.4726571654782563,-0.0024202274098442346,-0.00100197251217201
29.237,1.475602331439087,-0.0024350327560376233,-0.0010013238903136823
29.27,1.477876214398998,-0.0024462727939200727,-0.0010013029369474388
29.304,1.4795451625025389,-0.002453757322874166,-0.0010014102232883092
29.337,1.4806937347883833,-0.0024581283187880966,-0.0010016271394517294
29.37,1.4815112899120995,-0.0024594257454284996,-0.0010016672468314662
29.404,1.4819922122092677,-0.002458378838567067,-0.0010017047859268817
29.437,1.482094215045227,-0.0024601599279699855,-0.0010017411882808497
29.47,1.4819562524463583,-0.0024688991029651244,-0.0010020067071859588
29.504,1.4818084869772705,-0.002480696808525922,-0.0010020062145055311
29.537,1.4816650238666504,-0.0024945284499478366,-0.0010020057043665688
29.57,1.4815215376532378,-0.0025107344380434116,-0.0010020080562849615
29.604,1.4813737018085917,-0.002529923928416518,-0.0010020135169921604
29.637,1.4812302287921548,-0.002550979436513166,-0.0010020216145363615
29.67,1.4810867778874173,-0.0025744391780928343,-0.0010020345651093887
29.704,1.480938967536817,-0.0026011270804415284,-0.00100205514445453
29.737,1.4807953466603143,-0.002629475346722669,-0.0010020879559634946
29.77,1.4806510367841819,-0.0026603754068820163,-0.0010021460320672228
29.804,1.4804974632165389,-0.0026957659190378993,-0.0010021393388066624
29.837,1.480329760941028,-0.0027368170058976755,-0.001002144768852714
29.87,1.4801294059683487,-0.002788487625324359,-0.0010016696100946729
29.904,1.4798946228941185,-0.0028520021115237956,-0.0010014130845324536
29.937,1.4799231830041528,-0.002846627806111439,-0.001001209945017699
29.97,1.48048785338077,-0.0026901676882372244,-0.0010012674740872765
30.004,1.4816473293139512,-0.002360047444973883,-0.001001349112596965
30.037,1.4833309969392499,-0.0018752703902507536,-0.001001419271183475
30.07,1.485581189787116,-0.0012276966281831118,-0.0010014833801104718
30.104,1.4884840235336048,-0.00039898113184714157,-0.0010014822118060741
30.137,1.4915900363642234,0.0004793862413927727,-0.0010019127652610461
30.17,1.4947674202453038,0.0013763898962743863,-0.0010020245409141613
30.204,1.4980412629111055,0.0023003812123173623,-0.001002052227630685
30.237,1.5012187401728212,0.003196964433763334,-0.0010020734136044832
30.27,1.5043960298806514,0.004093320265962918,-0.0010020983901849571
30.304,1.5076692574981374,0.005016595768274163,-0.0010021302589367405
30.337,1.510845586642545,0.005912631503370729,-0.001002178548213658
30.37,1.5140199765280389,0.0068082142767078935,-0.0010022849526243743
30.404,1.517277974909163,0.007727608185949146,-0.0010023443093707084
30.437,1.520407002678576,0.008611716858832705,-0.0010013801073745707
30.47,1.5235435801683699,0.00949975714015945,-0.0010013824034342082
30.504,1.5268107843037027,0.010425633151781093,-0.0010020574718012584
30.537,1.5299834529178247,0.011324875648088376,-0.001001972924536236
30.57,1.5331562724568466,0.012224344861270161,-0.0010019672568076718
30.604,1.5364251730059886,0.013151282133101875,-0.0010019548341186207
30.637,1.5395981968201675,0.014051271054594612,-0.0010019279759036943
30.67,1.542771583891014,0.014951605059651374,-0.0010019121998587413
30.704,1.5460415407165702,0.015879570799119964,-0.0010019065677797229
30.737,1.549215596465836,0.01678054001156921,-0.0010019025203336814
30.77,1.5523898002546848,0.017681760722843384,-0.0010019002088989572
30.804,1.555660302527733,0.01861050791755005,-0.0010019035409816503
30.837,1.558834661721815,0.019512095593175023,-0.0010019102361500526
30.87,1.562008986594715,0.02041384824557957,-0.0010019275514084047
30.904,1.5652788879066508,0.02134302757289138,-0.001001984316893998
30.937,1.5684470100870842,0.022243128118979646,-0.0010019753312724491
30.97,1.571607003195059,0.023140194413708872,-0.001001644323220547
31.004,1.5748793457500811,0.024068602292723486,-0.001001964862436519
31.037,1.5780538347222655,0.024969144732619925,-0.0010019204707205145
31.07,1.5812289099794385,0.025869693275173092,-0.0010019257929221453
31.104,1.5845005040085467,0.0267974236237024,-0.0010019480357154713
31.137,1.5876762051006785,0.027697747040285665,-0.0010019648257330559
31.17,1.590852398565899,0.02859798202355723,-0.0010019859992009793
31.204,1.5941253350956983,0.0295253897149928,-0.001002020567501899
31.237,1.5973022091390268,0.0304253337215435,-0.0010020484861248194
31.27,1.6004790077966287,0.03132504097010128,-0.0010020726591943446
31.304,1.6037518733477807,0.032251764800534106,-0.0010020985679428489
31.337,1.6069281442820833,0.03315098835152743,-0.001002130061611168
31.37,1.6101038080312082,0.03404992290181382,-0.0010021778312926423
31.404,1.6133738070515395,0.03497552461711861,-0.0010022751434902964
31.437,1.6165374576754379,0.03587152676284513,-0.0010023740156611255
31.47,1.6196683876623728,0.03675921698280654,-0.0010014825780501092
31.504,1.6228963032584627,0.0376762806396903,-0.0010013965209389394
31.537,1.6260658444441338,0.03857774751710279,-0.0010021190992423427
31.57,1.6292375146316855,0.039479944840834794,-0.0010019884733618624
31.604,1.6325055713668781,0.04040974837550721,-0.0010019666973168084
31.637,1.6356774637388072,0.04131241227752755,-0.001001957925082491
31.67,1.638849594234161,0.04221537754057101,-0.0010019306432624414
31.704,1.642118222578946,0.043146064830692485,-0.0010019131674840788
31.737,1.6452911098041445,0.04404972370208769,-0.0010019068499018263
31.77,1.6484642868808776,0.04495367663928122,-0.0010019032467671468
31.804,1.6517337809400567,0.045885290181420124,-0.0010019003960585401
31.837,1.654907224630868,0.046789718481478886,-0.001001903046528932
31.87,1.658080722356258,0.047694307445012,-0.0010019093828896979
31.904,1.6613503578438364,0.04862646170142306,-0.0010019255043514051
31.937,1.6645233811006837,0.049531360306576996,-0.0010019749591454706
31.97,1.6676918169341806,0.050434843264552665,-0.001002000095086067
32.004,1.6709462785562799,0.051362163190237245,-0.0010016232048326475
32.037,1.6741209667369883,0.052266127433317856,-0.0010020143023798597
32.07,1.677294482898824,0.05316966441377966,-0.0010019453278893309
32.104,1.6805648072140615,0.05410059499836802,-0.0010019242884458483
32.137,1.6837392953587949,0.055004057580328856,-0.0010019458618565416
32.17,1.686914091329364,0.055907398820202084,-0.0010019630305173784
32.204,1.690185601287863,0.05683802165861987,-0.0010019835845800663
32.237,1.693361379099793,0.057741172729458445,-0.0010020163983735057
32.27,1.696537397786276,0.05864415166795983,-0.0010020456701565796
32.304,1.6998095964927915,0.05957424663384165,-0.001002070460441505
32.337,1.7029853728901536,0.060476745770673024,-0.0010020958705022481
32.37,1.706160838108961,0.061379005562177284,-0.0010021258016419156
32.404,1.709431940446021,0.06230831523872195,-0.001002172689054108
32.437,1.7126052532607436,0.06320976877960278,-0.00100225978062108
32.47,1.7157703130738018,0.06410936404648118,-0.0010023846300220018
32.504,1.7189984123005904,0.06502775836363608,-0.0010015028427427693
32.537,1.7221276863511208,0.06591982506288988,-0.0010013259872850983
32.57,1.7252923690461472,0.06682315953322401,-0.0010020921238847909
32.604,1.7285596936164906,0.06775592882467321,-0.0010020012688865716
32.637,1.7317307802814983,0.06866141296364923,-0.0010019686213495783
32.67,1.734901797450244,0.06956709264405024,-0.001001960692709962
32.704,1.7381691245841584,0.07050052241912586,-0.0010019327175170428
32.737,1.741340710106229,0.0714068460122771,-0.0010019145638074135
32.77,1.7445126854767747,0.07231351193470728,-0.0010019073109209693
32.804,1.747781102515109,0.07324796497919157,-0.001001903668324415
32.837,1.7509535519368873,0.07415519948540047,-0.001001900427074199
32.87,1.7541261148643978,0.07506265055924409,-0.001001902417973901
32.904,1.757394879717451,0.07599777437002071,-0.001001908693196371
32.937,1.760567485009671,0.0769055275296219,-0.001001922621193689
32.97,1.7637397669189838,0.0778134927252128,-0.0010019662965739147
33.004,1.767004188152886,0.07874777613877704,-0.0010020114209421116
33.037,1.770161997276681,0.07965090539844374,-0.0010016231860869133
33.07,1.773334230763417,0.08055747386363758,-0.0010020162141590357
33.104,1.7766032037477641,0.08149159397835741,-0.001001952534252927
33.137,1.7797764673699161,0.08239820011860793,-0.001001926756170033
33.17,1.7829500501604707,0.0833047136993733,-0.0010019431740700517
33.204,1.7862201202811554,0.08423857213330196,-0.0010019616043700393
33.237,1.7893944955272763,0.08514487347806111,-0.001001980484630044
33.27,1.7925693589793645,0.08605107883537111,-0.0010020122911073882
33.304,1.7958407229955156,0.08698457659389958,-0.0010020436016559726
33.337,1.7990158280831716,0.08789038066236686,-0.0010020675782943418
33.37,1.802190766729625,0.08879594802664764,-0.0010020934850561852
33.404,1.805461606964486,0.08972870690092773,-0.001002122841365971
33.437,1.8086357148091705,0.09063375840713941,-0.0010021662354334493
33.47,1.8118084781276806,0.09153832711464926,-0.0010022459496576638
33.504,1.8150701575807022,0.09246870439347771,-0.0010023846342169795
33.537,1.818205674870387,0.09336388147265971,-0.0010015740140805925
33.57,1.8213319040196192,0.09425808224465258,-0.0010013178163286902
33.604,1.8245884436130162,0.0951909586504235,-0.001002081404114636
33.637,1.8277590313995304,0.09609935718789321,-0.0010020087945431452
33.67,1.830929298867719,0.09700785103225122,-0.0010019719711588729
33.704,1.8341955172075308,0.09794406406432572,-0.0010019622738744183
33.737,1.837365848793041,0.09885302694948384,-0.001001935596902058
33.77,1.840536527070902,0.0997623312325315,-0.0010019161255811898
33.804,1.843803692784933,0.10069955361951345,-0.001001908040233885
33.837,1.8469750926567636,0.10160951534382323,-0.0010019044159845815
33.87,1.8501466601439942,0.10251974361119612,-0.001001900743974271
33.904,1.853414458490541,0.10345778592391452,-0.0010019022120203135
33.937,1.8565862132746158,0.10436841362262043,-0.0010019079393875502
33.97,1.8597579602315335,0.10527915273337451,-0.0010019202035891524
34.004,1.8630255586583968,0.10621775415702145,-0.0010019606498392723
34.037,1.866193892610961,0.10712783317247984,-0.0010020185031759249
34.07,1.8693512786431135,0.10803419702481849,-0.001001633372086648
34.104,1.8726167610918922,0.10897081372097357,-0.0010019707645237859
34.137,1.8757889663964802,0.10988055862900031,-0.001001932184606081
34.17,1.878961455143343,0.11079022610602676,-0.0010019311375871892
34.204,1.8822302804516335,0.11172732630417079,-0.001001941280414427
34.237,1.885403267889042,0.11263674422133536,-0.001001959834945606
34.27,1.8885767220652205,0.11354607227163982,-0.0010019775976110312
34.304,1.8918468568193596,0.11448285792766656,-0.0010020091882250969
34.337,1.895021132330396,0.11539193853476999,-0.001002040737640788
34.37,1.8981953864335106,0.11630078725503884,-0.0010020646708017202
34.404,1.901465668769616,0.11723692914681412,-0.0010020914606014425
34.437,1.9046394828059012,0.11814529533726498,-0.0010021188960689965
34.47,1.9078128096081384,0.11905340043284077,-0.001002160084442049
34.504,1.9110810562282896,0.11998855849352534,-0.001002236508026489
34.537,1.9142473772924193,0.12089493547368212,-0.0010023775677466158
34.57,1.917386218140455,0.12179414277816628,-0.001001754455630232
34.604,1.9206045652458386,0.12271781390251223,-0.001001279337776155
34.637,1.9237598355532006,0.12362491106970024,-0.0010019154768890343
34.67,1.9269302403464357,0.12453653121588527,-0.0010019756007930286
34.704,1.9301958314040257,0.12547571880985728,-0.001001975150946327
34.737,1.9333651143170751,0.12638742307252587,-0.0010019638174261318
34.77,1.936534532301609,0.12729939590473202,-0.0010019386283368868
34.804,1.9398003517205085,0.12823935997109573,-0.0010019173855027007
34.837,1.9429705104835266,0.12915203295896144,-0.0010019087607725241
34.87,1.9461410061596056,0.1300650095707294,-0.0010019050358794773
34.904,1.949407763235747,0.13100593651191586,-0.0010019008754129158
34.937,1.9525785624983878,0.13191941837061097,-0.0010019017606260373
34.97,1.9557494354585334,0.1328330781994014,-0.0010019071802964165
35.004,1.9590163976368675,0.1337745397322465,-0.00100191889423442
35.037,1.9621870794295855,0.1346885825797232,-0.0010019537717993673
35.07,1.965355262009788,0.13560194058305816,-0.0010020200435332735
35.104,1.96860819200211,0.13653919469145395,-0.0010016441142868641
35.137,1.971774993938194,0.13745082711545045,-0.0010019161886378643
35.17,1.9749466918502152,0.1383637456943519,-0.0010018959529275971
35.204,1.9782145619371494,0.13930418170314451,-0.0010019338571576018
35.237,1.9813863408074317,0.14021678221372433,-0.0010019387882935563
35.27,1.9845584113399384,0.14112926407547227,-0.0010019580815016985
35.304,1.9878270784607859,0.14206930068912785,-0.0010019755615859015
35.337,1.991000112108054,0.14298159654345724,-0.0010020049779877922
35.37,1.9941734972632574,0.14389375271838176,-0.0010020378327956804
35.404,1.9974430485175683,0.14483331141154018,-0.00100206257474484
35.437,2.0006162923070123,0.14574499556746298,-0.001002088301260258
35.47,2.0037892721128188,0.14665644155405816,-0.0010021151250388452
35.504,2.0070579246347164,0.14759523956356094,-0.0010021558091196058
35.537,2.010229375467218,0.14850600833160332,-0.0010022247565558834
35.57,2.013396114056958,0.14941572813475043,-0.001002364305718366
35.604,2.0166330625610778,0.1503462906636542,-0.0010018988605595656
35.637,2.0197547570744163,0.1512452884445963,-0.0010013322046478097
35.67,2.022904816666289,0.1521540765106714,-0.0010017683415867278
35.704,2.0261708308284274,0.1530965519002135,-0.0010019456870956657
35.737,2.0293396109650037,0.1540111548064952,-0.00100197565491646
35.77,2.0325080399401156,0.1549258656366765,-0.0010019658268791386
35.804,2.035772570433748,0.1558685594636854,-0.0010019410364082958
35.837,2.0389414265700867,0.15678387000610072,-0.001001919240045758
35.87,2.042110667303024,0.15769953198852502,-0.0010019094499348555
35.904,2.045376310185802,0.15864326362349798,-0.0010019055978086402
35.937,2.0485460970048543,0.15955951919460204,-0.0010019012260392528
35.97,2.0517160090555815,0.16047600515477614,-0.0010019014841260478
36.004,2.054982062154981,0.16142045529515311,-0.0010019068791471825
36.037,2.0581520650753324,0.16233724688040752,-0.0010019171114625906
36.07,2.0613219231176036,0.16325429326407803,-0.0010019478048714572
36.104,2.0645857157235734,0.16419860574853407,-0.0010020182374784574
36.137,2.0677429536841725,0.1651116341278061,-0.0010017025940841848
36.17,2.0709059406660506,0.16602548949267454,-0.0010018050924908983
36.204,2.074173419102847,0.16696933987524015,-0.001001856651085816
36.237,2.0773443871424506,0.167885160698834,-0.0010019261164475254
36.27,2.080515295312762,0.1688007904491276,-0.0010019375298059088
36.304,2.0837825599908997,0.16974403445950462,-0.0010019566420375707
36.337,2.0869541730129373,0.1706594403836272,-0.0010019728843368783
36.37,2.0901262844803297,0.17157475690775134,-0.0010020007502410458
36.404,2.093394921691652,0.1725176749136127,-0.0010020355781432538
36.437,2.0965674524242894,0.17343263330295122,-0.0010020597266643845
36.47,2.0997398530579763,0.17434735474477492,-0.0010020851467547158
36.504,2.1030081262665843,0.17528954624357235,-0.0010021124166813555
36.537,2.1061798379969123,0.17620377061512493,-0.001002150225125207
36.57,2.1093506171872134,0.17711761368375065,-0.001002214003603577
36.602,2.1126133379611596,0.17805819469325723,-0.001002352297177763
36.637,2.115758057722287,0.17896536465695945,-0.001002063905827421
36.67,2.11887853724549,0.17986700399041755,-0.001001355078229526
36.704,2.122119717302644,0.18080529575540047,-0.001001703918357997
36.737,2.1252890513571936,0.1817230681604294,-0.001001916829397733
36.77,2.128457066503073,0.18264063832946723,-0.0010019728430495922
36.804,2.1317206534551563,0.18358610445871024,-0.0010019672283503901
36.837,2.134888285807147,0.18450400290539673,-0.0010019443915005657
36.87,2.1380562456712666,0.18542223639713634,-0.001001921179274761
36.904,2.1413206025146043,0.18636866322159132,-0.0010019098955022128
36.937,2.144489312599361,0.18728757434918633,-0.0010019063025453953
36.97,2.1476582250571465,0.1882067641365718,-0.0010019016891368616
37.004,2.1509233000879333,0.18915405392026277,-0.0010019014112135453
37.037,2.1540924297121964,0.1900736739026185,-0.001001906597391744
37.07,2.1572615763730654,0.19099341951007806,-0.001001915554474913
37.104,2.1605266416389637,0.19194127866854635,-0.0010019437633538193
37.137,2.1636940364871373,0.1928609226369036,-0.0010020126894767119
37.17,2.1668517710472974,0.19377738055085092,-0.0010017840121124798
37.204,2.1701076615766057,0.19472144873170683,-0.001001765127293483
37.237,2.1732783676311995,0.19564055752119547,-0.0010018389040577086
37.27,2.1764484350809563,0.1965593373221804,-0.0010019125678749942
37.304,2.179714555870914,0.19750578015204664,-0.001001936958470933
37.337,2.1828848365526756,0.19842425013410644,-0.0010019545182644654
37.37,2.186055535283186,0.19934262245635795,-0.0010019705312432903
37.404,2.189322839173742,0.20028873273737866,-0.0010019978651805046
37.437,2.1924944639395214,0.2012068942057101,-0.0010020324105234554
37.47,2.1956661468478695,0.2021248378280167,-0.0010020569363893457
37.504,2.1989338179049476,0.20307034998563236,-0.0010020828342458127
37.537,2.202105142102819,0.20398781165445407,-0.0010021089456310715
37.57,2.20527606283159,0.20490502433827487,-0.001002144922977597
37.604,2.2085421907927314,0.2058496582309287,-0.001002206629716347
37.637,2.2117089044344604,0.2067657068562264,-0.0010023333209955888
37.67,2.2148569343945876,0.20767691421551435,-0.001002189588098775
37.704,2.218071037824228,0.20860868233304378,-0.0010013380605129359
37.737,2.2212111326175474,0.20952079920117989,-0.0010015630318862892
37.77,2.2243794675793556,0.21044152206304334,-0.001001907872815809
37.804,2.2276425125340324,0.21138994702527997,-0.001001964764721048
37.837,2.230809273692238,0.21231058756264143,-0.0010019691934686735
37.87,2.233976008686664,0.21323144621164203,-0.0010019479883507446
37.904,2.237239034058654,0.2141805553351805,-0.0010019228084307379
37.937,2.2404064702067994,0.21510210620187875,-0.0010019106629022764
37.97,2.243574274911813,0.2160239774594609,-0.0010019068666664716
38.004,2.2468383002599386,0.21697408097389506,-0.0010019019713253148
38.037,2.2500064599539518,0.21789648343948897,-0.0010019011587382408
38.07,2.253174709611464,0.21881907993972335,-0.0010019060346556433
38.104,2.2564389923755455,0.21976977343818718,-0.001001914445693957
38.137,2.2596071812585437,0.22069272885876984,-0.0010019389519261152
38.17,2.262774108368233,0.2216154910163037,-0.0010020054621355176
38.204,2.266027943545267,0.22256324571989541,-0.0010018383726916186
38.237,2.26918506123878,0.2234819710077108,-0.0010017094675456584
38.27,2.272355175088731,0.22440415279969947,-0.0010018495844642053
38.304,2.275620242093526,0.225353813583139,-0.0010019028408013407
38.337,2.278789427445454,0.22627542030442563,-0.0010019354403887036
38.37,2.281958806850973,0.22719688893246,-0.0010019521149517534
38.404,2.2852246429426355,0.22814617445418867,-0.0010019687843939688
38.437,2.2883949337319502,0.2290674527469294,-0.0010019939956059584
38.47,2.29156566184827,0.22998861948572658,-0.0010020287948897984
38.504,2.2948325691020246,0.23093748053560112,-0.0010020548449088257
38.537,2.298003284194125,0.2318581935200306,-0.0010020797141566604
38.57,2.3011737771159417,0.2327786687562162,-0.0010021056150922546
38.604,2.304439947664592,0.2337267790435297,-0.0010021412124912414
38.637,2.3076092801827492,0.2346466629734658,-0.001002197404239312
38.67,2.310775854360881,0.2355658500150516,-0.0010023146062351114
38.704,2.3140216748312086,0.23650860273479427,-0.0010022581255663375
38.737,2.31714095130842,0.23741588991564713,-0.0010013701221971705
38.77,2.320275691194726,0.23832949942142106,-0.0010014734097246562
38.804,2.32353821621079,0.23928093680959592,-0.001001940589864022
38.837,2.326704254302155,0.24020440235892707,-0.0010019584941843747
38.87,2.329870166602458,0.2411280222322343,-0.0010019695445949994
38.904,2.3331319485679205,0.24207984529783452,-0.0010019505334462955
38.937,2.33629809640908,0.2430040029837473,-0.001001925026824918
