Time,Distance (m),Angle (rad)
12.972,0.6246591210365295,3.185349863022566
13.172,0.6243101954460144,3.150346018373966
13.372,0.6248596906661987,3.1328440960496664
13.572,0.6199924349784851,3.1153421737253666
13.772,0.6147761940956116,3.1328440960496664
13.972,0.6292546987533569,3.150346018373966
14.172,0.5924543142318726,3.185349863022566
14.372,0.5676562190055847,3.150346018373966
14.572,0.5502474308013916,3.1328440960496664
14.772,0.5708509087562561,3.185349863022566
14.972,0.5671502947807312,3.1153421737253666
15.172,0.5790246725082397,3.150346018373966
15.372,0.557100772857666,3.1328440960496664
15.572,0.5650460720062256,3.1153421737253666
15.771,0.5685750842094421,3.1153421737253666
15.972,0.5643260478973389,3.1153421737253666
16.172,0.5767855048179626,3.080338329076767
16.372,0.5718992948532104,3.2028517853468657
16.572,0.5616414546966553,3.2028517853468657
16.772,0.5777145028114319,3.150346018373966
16.972,0.5761066675186157,3.150346018373966
17.172,0.5739453434944153,3.1153421737253666
17.372,0.5695134997367859,3.150346018373966
17.572,0.5734657645225525,3.150346018373966
17.772,0.5675290822982788,3.167847940698266
17.972,0.57622891664505,3.167847940698266
18.172,0.5807449221611023,3.080338329076767
18.372,0.5608041882514954,3.1153421737253666
18.573,0.566412091255188,3.1153421737253666
18.772,0.5711259841918945,3.1153421737253666
18.972,0.5668143630027771,3.1328440960496664
19.172,0.5681682825088501,3.1328440960496664
19.372,0.5724819898605347,3.150346018373966
19.572,0.5723389983177185,3.1153421737253666
19.772,0.5609510540962219,3.150346018373966
19.977,0.5660837888717651,3.185349863022566
20.176,0.5691543221473694,3.1328440960496664
20.376,0.5760605335235596,3.097840251401067
20.576,0.5746524333953857,3.1328440960496664
20.776,0.5780776739120483,3.150346018373966
20.976,0.5774313807487488,3.167847940698266
21.176,0.5701549649238586,3.185349863022566
21.376,0.5594289302825928,3.167847940698266
21.576,0.5744541883468628,3.167847940698266
21.776,0.5695343613624573,3.167847940698266
21.976,0.5733978152275085,3.150346018373966
22.176,0.5755549073219299,3.2028517853468657
22.376,0.5778157114982605,3.1328440960496664
22.576,0.5706234574317932,3.150346018373966
22.776,0.5682423114776611,3.2028517853468657
22.976,0.5691639184951782,3.2028517853468657
23.176,0.5606064200401306,3.1328440960496664
23.376,0.561529815196991,3.2028517853468657
23.576,0.5778713822364807,3.097840251401067
23.776,0.5589479207992554,3.150346018373966
23.977,0.5778295993804932,3.185349863022566
24.176,0.5502221584320068,3.1328440960496664
24.376,0.5687023997306824,3.185349863022566
24.576,0.5800847411155701,3.1328440960496664
24.776,0.5691985487937927,3.150346018373966
24.976,0.581063449382782,3.150346018373966
25.176,0.5628327131271362,3.1328440960496664
25.376,0.5646701455116272,3.150346018373966
25.576,0.5711715221405029,3.1153421737253666
25.776,0.5714656710624695,3.167847940698266
25.976,0.5730493664741516,3.150346018373966
26.176,0.5654468536376953,3.150346018373966
26.376,0.578033983707428,3.150346018373966
26.576,0.5739744901657104,3.150346018373966
26.776,0.5525093674659729,3.185349863022566
26.976,0.5733558535575867,3.150346018373966
27.176,0.5740694999694824,3.185349863022566
27.377,0.5763240456581116,3.167847940698266
27.576,0.5680513978004456,3.2028517853468657
27.776,0.5678077936172485,3.1328440960496664
27.977,0.5707722902297974,3.1328440960496664
28.176,0.5803386569023132,3.2028517853468657
28.376,0.569808840751648,3.150346018373966
28.576,0.5716935992240906,3.150346018373966
28.777,0.578870415687561,3.185349863022566
28.976,0.5637305974960327,3.1328440960496664
29.176,0.5711566209793091,3.185349863022566
29.376,0.5587970018386841,3.097840251401067
29.576,0.5287376642227173,3.062836406752467
29.776,0.5271496772766113,2.975326795130968
29.976,0.5257980227470398,2.870315261185169
30.175,0.5231336355209351,2.8528133388608694
30.376,0.5249088406562805,2.8528133388608694
30.576,0.5420740842819214,2.905319105833769
30.779,0.5374835729598999,2.887817183509469
30.976,0.5651037693023682,2.887817183509469
31.176,0.5520382523536682,2.9228210281580687
31.376,0.5691421627998352,2.8528133388608694
31.576,0.5664102435112,2.905319105833769
31.776,0.5665206909179688,2.975326795130968
31.976,0.5578831434249878,2.9403229504823685
32.176,0.5714393854141235,2.9578248728066683
32.376,0.5561756491661072,2.975326795130968
32.576,0.5656639933586121,2.975326795130968
32.776,0.5629335045814514,2.9403229504823685
32.976,0.5531259179115295,2.9228210281580687
33.176,0.5720229148864746,2.9578248728066683
33.376,0.5746939778327942,2.975326795130968
33.576,0.569115161895752,2.992828717455268
33.776,0.5626023411750793,2.9403229504823685
33.976,0.5722112655639648,2.975326795130968
34.177,0.5681170225143433,2.9228210281580687
34.376,0.5665974617004395,3.0103306397795677
34.576,0.5664796233177185,2.975326795130968
34.776,0.5590939521789551,3.0453344844281673
34.976,0.5691283345222473,2.9403229504823685
35.176,0.568374752998352,2.9403229504823685
35.376,0.5598596334457397,3.0103306397795677
35.577,0.5750960111618042,3.0278325621038675
35.776,0.5636432766914368,3.0103306397795677
35.976,0.5715331435203552,3.0103306397795677
36.176,0.5689688920974731,3.0103306397795677
36.377,0.5693646669387817,2.975326795130968
36.576,0.5605630278587341,3.0103306397795677
36.776,0.5702676177024841,3.0453344844281673
36.976,0.5631215572357178,3.0453344844281673
37.176,0.5567517280578613,3.0278325621038675
37.374,0.5663313269615173,3.0278325621038675
37.576,0.5753786563873291,2.992828717455268
37.776,0.5714338421821594,3.062836406752467
37.976,0.5591238141059875,3.0453344844281673
38.176,0.5734066963195801,3.0103306397795677
38.376,0.5714303851127625,3.0453344844281673
38.576,0.5837446451187134,3.0103306397795677
38.775,0.581385612487793,3.097840251401067
38.976,0.5741803050041199,3.062836406752467
39.176,0.5705845355987549,3.062836406752467
39.376,0.576092541217804,3.062836406752467
39.576,0.5729877352714539,3.097840251401067
39.775,0.5779436230659485,3.062836406752467
39.976,0.5746663212776184,3.0453344844281673
40.176,0.5542349815368652,3.097840251401067
40.376,0.5758792161941528,3.0453344844281673
40.576,0.5738824605941772,3.0453344844281673
40.776,0.564063549041748,3.062836406752467
40.976,0.5641739368438721,3.062836406752467
41.176,0.5751904845237732,3.1153421737253666
41.376,0.5647349953651428,3.080338329076767
41.576,0.5708839893341064,3.062836406752467
41.776,0.570505678653717,3.0453344844281673
41.977,0.5793134570121765,3.097840251401067
42.176,0.5676237344741821,3.062836406752467
42.376,0.5664732456207275,3.0453344844281673
42.576,0.5736981630325317,3.062836406752467
42.775,0.5572857856750488,3.080338329076767
42.976,0.5747687220573425,3.0278325621038675
43.176,0.5658981800079346,3.080338329076767
43.376,0.5665723085403442,3.0453344844281673
43.576,0.5722402334213257,3.062836406752467
43.776,0.5708616971969604,3.1328440960496664
43.976,0.5691778063774109,3.1153421737253666
44.176,0.579326868057251,3.080338329076767
44.376,0.5732139348983765,3.1153421737253666
44.576,0.563372015953064,3.1153421737253666
44.776,0.5680062174797058,3.1153421737253666
44.977,0.5635585784912109,3.080338329076767
45.176,0.5717639923095703,3.150346018373966
45.376,0.5497097969055176,3.1328440960496664
45.576,0.5491284132003784,3.097840251401067
45.776,0.5225921273231506,2.9403229504823685
45.976,0.5280982851982117,2.9403229504823685
46.176,0.5004085898399353,2.7653037272393703
46.376,0.4950496554374695,2.6777941156178713
46.576,0.5098103880882263,2.6602921932935715
46.776,0.5330226421356201,2.7302998825907707
46.976,0.5329760313034058,2.7302998825907707
47.176,0.5387346744537354,2.695296037942171
47.376,0.5455789566040039,2.712797960266471
47.576,0.5455291271209717,2.7478018049150705
47.776,0.557530403137207,2.7478018049150705
47.976,0.5519632697105408,2.7478018049150705
48.176,0.5626108646392822,2.78280564956367
48.376,0.5501499772071838,2.80030757188797
48.576,0.5607629418373108,2.78280564956367
48.776,0.5628446936607361,2.80030757188797
48.976,0.5634526014328003,2.81780949421227
49.176,0.5510110855102539,2.80030757188797
49.376,0.5632344484329224,2.81780949421227
49.576,0.5595235824584961,2.8528133388608694
49.776,0.5597326755523682,2.8528133388608694
49.977,0.5646020174026489,2.870315261185169
50.176,0.5574980974197388,2.870315261185169
50.376,0.5702923536300659,2.905319105833769
50.576,0.5641015768051147,2.870315261185169
50.776,0.564183235168457,2.905319105833769
50.976,0.5705381631851196,2.905319105833769
51.176,0.5602612495422363,2.887817183509469
51.376,0.5622348189353943,2.905319105833769
51.576,0.5585035085678101,2.887817183509469
51.776,0.5687513947486877,2.9228210281580687
51.976,0.5618343353271484,2.9228210281580687
52.176,0.5709041953086853,2.887817183509469
52.376,0.5629428029060364,2.9578248728066683
52.575,0.5613667368888855,2.9578248728066683
52.776,0.557670533657074,2.9578248728066683
52.976,0.5656806230545044,2.9228210281580687
53.176,0.5796678066253662,2.975326795130968
53.376,0.5705905556678772,2.9578248728066683
53.576,0.555519700050354,2.9578248728066683
53.776,0.5637868046760559,2.9403229504823685
53.976,0.5636565685272217,2.9228210281580687
54.176,0.5645948648452759,2.975326795130968
54.376,0.5632689595222473,2.9578248728066683
54.576,0.5692364573478699,2.992828717455268
54.776,0.5691893696784973,2.975326795130968
54.976,0.5774920582771301,3.0103306397795677
55.176,0.5761322975158691,3.0278325621038675
55.376,0.5628780722618103,2.992828717455268
55.576,0.5719736814498901,2.9578248728066683
55.776,0.5510661005973816,3.0103306397795677
55.977,0.5798181891441345,3.0278325621038675
56.176,0.5711404085159302,2.9578248728066683
56.376,0.5751412510871887,3.0103306397795677
56.576,0.5689781904220581,3.0278325621038675
56.776,0.5747321844100952,3.062836406752467
56.976,0.5762148499488831,3.080338329076767
57.176,0.5697286128997803,3.0278325621038675
57.376,0.5518507361412048,3.0453344844281673
57.576,0.5771504044532776,3.0453344844281673
57.776,0.5727593302726746,3.0278325621038675
57.976,0.5701394081115723,3.0103306397795677
58.176,0.5713573694229126,3.0453344844281673
58.376,0.5685130953788757,2.992828717455268
58.576,0.5738743543624878,3.062836406752467
58.776,0.5678765773773193,3.080338329076767
58.977,0.581209123134613,3.0278325621038675
59.176,0.5645005702972412,3.062836406752467
59.376,0.5703820586204529,3.062836406752467
59.576,0.5788897275924683,3.062836406752467
59.777,0.5665551424026489,3.062836406752467
59.976,0.559092104434967,3.097840251401067
60.176,0.5753270387649536,3.080338329076767
60.376,0.573118269443512,3.097840251401067
60.576,0.5614029765129089,3.0453344844281673
60.776,0.5666263699531555,3.0453344844281673
60.976,0.5661919713020325,3.097840251401067
61.176,0.5846012830734253,3.0278325621038675
61.376,0.5679363012313843,3.062836406752467
61.576,0.5607243776321411,3.185349863022566
61.776,0.543968141078949,3.150346018373966
61.976,0.5366103053092957,3.0278325621038675
62.176,0.5221372842788696,2.975326795130968
62.376,0.5199090242385864,2.78280564956367
62.576,0.509064793586731,2.712797960266471
62.776,0.5019581913948059,2.6602921932935715
62.976,0.49916309118270874,2.5552806593477726
63.176,0.504386305809021,2.4502691254019737
63.376,0.4927334487438202,2.3102537468075752
63.576,0.4945664405822754,2.222744135186076
63.776,0.4865157902240753,2.240246057510376
63.976,0.5007167458534241,2.2052422128617764
64.176,0.49630990624427795,2.2052422128617764
64.376,0.5045043230056763,2.3627595137804747
64.576,0.4974503815174103,2.345257591456175
64.776,0.50539231300354,2.327755669131875
64.977,0.5133107304573059,2.327755669131875
65.176,0.5033698081970215,2.415265280753374
65.376,0.524928092956543,2.3802614361047745
65.576,0.5171347856521606,2.4502691254019737
65.776,0.5290443301200867,2.415265280753374
65.976,0.5374652743339539,2.4852729700505733
66.176,0.5313752293586731,2.4852729700505733
66.376,0.5349979400634766,2.537778737023473
66.576,0.5391460061073303,2.5552806593477726
66.776,0.5303515195846558,2.520276814699173
66.976,0.539597749710083,2.537778737023473
67.175,0.5520597696304321,2.5902845039963722
67.376,0.5473990440368652,2.5902845039963722
67.576,0.5456923842430115,2.625288348644972
67.776,0.5430426001548767,2.625288348644972
67.976,0.5496025681495667,2.6427902709692717
68.176,0.5468879342079163,2.625288348644972
68.376,0.5597639083862305,2.6777941156178713
68.574,0.5395330190658569,2.6602921932935715
68.776,0.5466671586036682,2.712797960266471
68.976,0.5537416934967041,2.6777941156178713
69.176,0.5587862730026245,2.6602921932935715
69.376,0.5568696856498718,2.712797960266471
69.576,0.5513063669204712,2.712797960266471
69.776,0.539067268371582,2.7302998825907707
69.976,0.5525602102279663,2.7478018049150705
70.175,0.5486857891082764,2.78280564956367
70.376,0.545698881149292,2.81780949421227
70.576,0.5592586398124695,2.78280564956367
70.776,0.5578469634056091,2.78280564956367
70.976,0.5594968795776367,2.78280564956367
71.176,0.5693397521972656,2.80030757188797
71.376,0.5670916438102722,2.78280564956367
71.576,0.560400664806366,2.80030757188797
71.776,0.5523843169212341,2.8353114165365696
71.976,0.5508852005004883,2.8528133388608694
72.176,0.5547782182693481,2.80030757188797
72.376,0.5595998764038086,2.870315261185169
72.576,0.556456446647644,2.8353114165365696
72.776,0.5675702691078186,2.81780949421227
72.976,0.5745046734809875,2.870315261185169
73.176,0.5637745261192322,2.887817183509469
73.376,0.5664640665054321,2.887817183509469
73.576,0.5645540356636047,2.905319105833769
73.776,0.5636422038078308,2.9578248728066683
73.975,0.5584283471107483,2.905319105833769
74.176,0.5687775611877441,2.8528133388608694
74.376,0.5409623980522156,2.9228210281580687
74.576,0.575494647026062,2.887817183509469
74.776,0.5690382122993469,2.9228210281580687
74.976,0.56670081615448,2.9228210281580687
75.176,0.5681009888648987,2.9228210281580687
75.376,0.567378044128418,2.905319105833769
75.576,0.5776210427284241,2.9578248728066683
75.776,0.5671031475067139,2.9228210281580687
75.976,0.5744345784187317,2.975326795130968
76.176,0.5592248439788818,2.9403229504823685
76.376,0.5615861415863037,2.992828717455268
76.576,0.5776181221008301,2.992828717455268
76.776,0.5668987035751343,2.992828717455268
76.976,0.5672802925109863,2.992828717455268
77.177,0.5818479061126709,3.0103306397795677
77.376,0.5749937891960144,3.0278325621038675
77.576,0.550810694694519,3.0103306397795677
77.776,0.5592725276947021,3.0103306397795677
77.976,0.5678061246871948,3.0278325621038675
78.176,0.5723822116851807,2.975326795130968
78.376,0.5702188014984131,2.992828717455268
78.576,0.5500491261482239,3.0103306397795677
78.776,0.5479871034622192,2.887817183509469
78.976,0.5321490168571472,2.7478018049150705
79.176,0.5290237069129944,2.712797960266471
79.376,0.5116500854492188,2.537778737023473
79.576,0.5103394985198975,2.4852729700505733
79.776,0.5043072700500488,2.3977633584290743
79.976,0.49570658802986145,2.222744135186076
80.178,0.4805063307285309,2.135234523564577
80.376,0.48010942339897156,2.0127210672944784
80.576,0.4708075225353241,1.9077095333486795
80.776,0.4771712124347687,1.8201999217271805
80.976,0.46689555048942566,1.7501922324299812
81.176,0.4483707547187805,1.6101768538355827
81.376,0.4549568295478821,1.5576710868626833
81.576,0.430663138628006,1.6101768538355827
81.776,0.41654282808303833,1.6626826208084822
81.976,0.4187019169330597,1.6451806984841824
82.175,0.40140920877456665,1.6976864654570818
82.377,0.4272720217704773,1.7326903101056814
82.576,0.4252968430519104,1.8026979994028807
82.776,0.42354029417037964,1.8201999217271805
82.976,0.4386531710624695,1.87270568870008
83.176,0.4421110153198242,1.9252114556729794
83.376,0.4550749659538269,1.9777172226458788
83.576,0.4469747543334961,2.0302229896187782
83.776,0.4601474702358246,1.9952191449701786
83.976,0.46738868951797485,2.0127210672944784
84.176,0.4737870693206787,2.047724911943078
84.376,0.4794638454914093,2.1002306789159775
84.576,0.4828069508075714,2.1877402905374765
84.776,0.4825429916381836,2.1702383682131767
84.976,0.4859032928943634,2.222744135186076
85.176,0.4806866943836212,2.257747979834676
85.376,0.5035082697868347,2.257747979834676
85.576,0.510835587978363,2.2927518244832754
85.776,0.5023074150085449,2.3102537468075752
85.976,0.5138289928436279,2.345257591456175
86.176,0.5213920474052429,2.415265280753374
86.376,0.5119069814682007,2.345257591456175
86.587,0.5120559930801392,2.3977633584290743
