time,x,y,z
50.106,2.030627604118729,0.0015886385371892424,-0.001002045054539217
50.139,2.033930486079852,0.001624748422043252,-0.001002099380022669
50.172,2.0372199438758147,0.0016583762376092724,-0.0010022423792708096
50.206,2.0405644713880213,0.0016895245163291316,-0.001001268145031417
50.239,2.0438077636402165,0.0017284334616543022,-0.0010013005581631061
50.272,2.0470823309912527,0.0017692556913400678,-0.001001650100009105
50.306,2.0504729381726037,0.0018116436983014862,-0.0010017287828359665
50.339,2.0537669410081807,0.0018527428443013865,-0.0010016659108618535
50.372,2.0570607080074024,0.0018935791039830627,-0.0010016312867280504
50.406,2.060454492783836,0.0019353948207988896,-0.0010015675047377257
50.439,2.0637461380303965,0.0019759680650786354,-0.0010015244625184959
50.472,2.0670382405034937,0.0020168792372710566,-0.00100148592054004
50.506,2.070430630014535,0.002059366101113278,-0.0010014504509629173
50.539,2.073724050407273,0.0021007845672346686,-0.0010014265097312014
50.572,2.077018038593711,0.0021421666533987913,-0.0010014108354205672
50.606,2.0804124179926022,0.0021847617497464744,-0.0010013935785894122
50.639,2.08371256979407,0.00222622433566103,-0.001001385667313736
50.672,2.0870133073316497,0.0022678784188038185,-0.0010013864743608318
50.706,2.09041466135846,0.0023109875349957565,-0.0010013915313028601
50.739,2.0937168007145566,0.00235304109636588,-0.001001405677787219
50.772,2.0970195263219753,0.002395337244486555,-0.0010014288657576031
50.806,2.1004229903892107,0.0024391540934285967,-0.0010014561986639442
50.839,2.103726351127997,0.0024817410252654555,-0.0010014971916089896
50.872,2.1070303271701145,0.002524139587150076,-0.0010015416159849175
50.906,2.1104350722410166,0.0025676198699736926,-0.0010015939365477858
50.939,2.113742132158404,0.0026096198883003366,-0.0010016553965430351
50.972,2.117049749234058,0.002651360443596133,-0.0010017296661071033
51.006,2.120457882097976,0.0026940833654809887,-0.0010018083395605254
51.039,2.1237566806693873,0.0027351545239367274,-0.00100186823851749
51.072,2.127054834215942,0.0027759494372841254,-0.0010019264103538865
51.106,2.130452106426652,0.00281768357319837,-0.0010019876433674385
51.139,2.1337646970972335,0.0028578623964100663,-0.0010020942547108655
51.172,2.13707607029146,0.002897239520146591,-0.0010021512260498834
51.206,2.140478144829821,0.0029354804046695725,-0.0010022654967261832
51.239,2.1437394839914945,0.002958889407096871,-0.0010017519900533088
51.272,2.1469804927808895,0.002998848641750678,-0.0010012534676217578
51.306,2.15035466730019,0.003041761172066867,-0.0010018122710304042
51.34,2.1536440615004144,0.0030847353552305246,-0.0010016857037871071
51.373,2.1569333075390755,0.0031283403361041183,-0.0010016834608194344
51.406,2.1603217962843795,0.0031739917517930646,-0.00100164523939298
51.439,2.1636113426828767,0.003218863522666948,-0.001001586217562165
51.472,2.1669012827359033,0.0032640573042035954,-0.0010015333107362065
51.506,2.170291395340423,0.0033109594993860603,-0.0010014913548732317
51.539,2.1736092591262546,0.0033566365616625148,-0.0010014461179680932
51.572,2.1769285083550636,0.0034013694751656013,-0.00100142964283996
51.606,2.180349069390598,0.0034464461548515657,-0.001001415542970948
51.639,2.1836449227442096,0.0034892494503892704,-0.001001402759169441
51.672,2.1869411207786946,0.0035319912224314417,-0.0010013885746960605
51.706,2.190337805842295,0.0035759579752325066,-0.0010013864256399746
51.739,2.1936480243687413,0.003618663664396856,-0.001001389692904909
51.772,2.196958922398269,0.0036611449575531343,-0.0010014052703819915
51.806,2.2003707777166692,0.0037046725744713255,-0.0010014288534873315
51.839,2.2036625163605708,0.0037469234034892005,-0.0010014571522235088
51.872,2.20695466106548,0.003790162506026295,-0.0010014926528186738
51.906,2.210347111544329,0.003835711969844827,-0.0010015341250491014
51.939,2.2136611556935346,0.0038804741103220072,-0.0010015892412820054
51.972,2.2169763410211822,0.003924381813280002,-0.001001649513798348
52.006,2.220392574508238,0.003968718880877672,-0.0010017251309675096
52.039,2.223695870078336,0.004011034962521226,-0.0010018019907000117
52.072,2.226998792031795,0.0040532793805074735,-0.0010018627444255586
52.106,2.2304012257001538,0.004096732999774589,-0.0010019225819258328
52.139,2.2336898506049123,0.00413890155437732,-0.0010019574528286543
52.172,2.2369775398687435,0.004181730272034312,-0.0010020244754826713
52.206,2.240363143845193,0.0042265652691584575,-0.0010021300958109915
52.239,2.243640052827757,0.004270128949498928,-0.001002356369571758
52.272,2.246880447250373,0.004308271867340178,-0.0010017768811246622
52.306,2.250195063145967,0.004357881449060347,-0.0010010025200334997
52.339,2.253452962523934,0.0044080228359158966,-0.0010012550916414162
52.372,2.2567421758294715,0.004459896957011768,-0.0010016685373493844
52.406,2.260130286743836,0.004513842613571649,-0.0010016882408422322
52.439,2.263438541283863,0.004566049144381334,-0.0010015740649934358
52.472,2.2667498660171104,0.004616427319461634,-0.0010015563009499878
52.506,2.270162244879134,0.004666442583235938,-0.0010015187738091416
52.539,2.273477360847599,0.0047136067699984005,-0.0010014775392571534
52.573,2.2767931206314995,0.0047599679054810065,-0.00100144751773645
52.606,2.280210146866531,0.00480688765806873,-0.0010014357679982919
52.639,2.283518147376206,0.004851729779154944,-0.0010014137970758771
52.672,2.286826615442699,0.004896408399432242,-0.0010014009501599051
52.706,2.2902359736747355,0.004942264779966369,-0.0010013913876294606
52.739,2.293531244042821,0.004986734210233511,-0.001001390504616985
52.772,2.2968269532336283,0.005031837128224239,-0.0010013918261294573
52.806,2.300223132376954,0.005078959962597138,-0.0010014047662402006
52.839,2.303517214191954,0.005125302571971672,-0.0010014270075816047
52.872,2.3068118670855093,0.005172298176528997,-0.0010014539421883753
52.906,2.3102069197964887,0.005221377694410853,-0.0010014883965923614
52.939,2.3135171037992843,0.005269365067840062,-0.0010015366466980154
52.972,2.316828062296864,0.005316723267543619,-0.001001584988788426
53.006,2.3202399944306955,0.0053648542374055775,-0.001001645668239931
53.039,2.323551313448422,0.00541111655870743,-0.0010017172733039759
53.072,2.326862976321953,0.0054572353911549335,-0.0010017960966170227
53.106,2.3302747660267005,0.0055045875111998125,-0.0010018596055760623
53.139,2.333556921881407,0.00555043544130912,-0.0010018587390967018
53.172,2.3368380903509363,0.005597644725516623,-0.0010019191636389708
53.206,2.340217911902844,0.005647750653401292,-0.001001994247583033
53.239,2.3435230722372675,0.005697718682766049,-0.001002046410160485
53.272,2.3468233171832034,0.005746934201783819,-0.001002225592307178
53.306,2.3501915640497293,0.005781358724131802,-0.0010019523438726426
53.339,2.3534221830008484,0.005829804701063331,-0.0010012077951460294
53.372,2.3566692090437784,0.005882970625569904,-0.001001295169047102
53.406,2.3600452034990718,0.005939445510789775,-0.0010016772341904893
53.439,2.363350335024447,0.00599474866116579,-0.0010015810617736466
53.473,2.3666600966342686,0.006048947082326517,-0.001001610605305122
53.506,2.37007039648255,0.006103643098943988,-0.0010015586912247819
53.539,2.3733651473622692,0.00615605493954047,-0.0010015336397817959
53.572,2.376660291775326,0.006208785927312236,-0.0010014973701057694
53.606,2.3800557974916594,0.0062634104068808585,-0.0010014596030788643
53.639,2.383369124520302,0.00631636093341875,-0.0010014338096786743
53.672,2.386683583327569,0.0063680747469991,-0.0010014224219654366
53.706,2.39009902184771,0.006420033349323122,-0.001001398800264671
53.739,2.39340674253424,0.006469585678483633,-0.0010013898092737332
53.772,2.3967149342083576,0.0065191273067762194,-0.0010013865838322672
53.806,2.400123973734161,0.006570148644682189,-0.0010013892524039537
53.839,2.403423865696858,0.006619679760529643,-0.0010014022786144564
53.872,2.4067242623689946,0.006669613171715658,-0.0010014224567633269
53.906,2.410125271095179,0.0067214682070734335,-0.0010014510436950133
53.939,2.413432716875669,0.006772039081066949,-0.0010014853586195471
53.972,2.4167408387596465,0.006822397193765834,-0.0010015285289336484
54.006,2.4201498579995784,0.0068740529698191125,-0.0010015792836636575
54.04,2.4234574141994756,0.0069237854763040995,-0.0010016375963671845
54.072,2.4267655387916505,0.006972927267480189,-0.0010017087572930482
54.106,2.4301743233700024,0.007022933663768603,-0.0010017903693086486
54.139,2.4334562182105985,0.007071129767138859,-0.001001781956760317
54.172,2.436737319179048,0.007120820075811983,-0.0010018406527391825
54.206,2.4401174129814076,0.007173677500925782,-0.0010019065149460549
54.239,2.4434062443307174,0.007226544369018218,-0.0010020127288271757
54.272,2.446693869046707,0.007280420921124842,-0.001002095214574672
54.306,2.450076423479195,0.007336901243954786,-0.001002282421591713
54.339,2.45333121992014,0.007380342172553906,-0.0010021634046892894
