Time,Distance (m),Angle (rad)
34.367,0.6324032545089722,3.185349863022566
34.567,0.6179803013801575,3.167847940698266
34.767,0.610429584980011,3.150346018373966
34.967,0.63123619556427,3.1153421737253666
35.167,0.6268910765647888,3.150346018373966
35.367,0.5826383233070374,3.167847940698266
35.567,0.5693058371543884,3.1328440960496664
35.767,0.5531622767448425,3.1328440960496664
35.967,0.5560404658317566,3.150346018373966
36.167,0.5665474534034729,3.0453344844281673
36.368,0.5668808817863464,2.992828717455268
36.567,0.561936616897583,2.9578248728066683
36.767,0.5759165287017822,2.992828717455268
36.967,0.5699667930603027,2.870315261185169
37.167,0.5607975721359253,2.8528133388608694
37.367,0.567696750164032,2.905319105833769
37.568,0.5650088787078857,2.80030757188797
37.766,0.5645958781242371,2.81780949421227
37.967,0.5627049207687378,2.7302998825907707
38.167,0.5741584897041321,2.6777941156178713
38.367,0.5634450912475586,2.6777941156178713
38.567,0.5634005069732666,2.6602921932935715
38.768,0.5675431489944458,2.695296037942171
38.967,0.5434809923171997,2.6777941156178713
39.167,0.5510894656181335,2.625288348644972
39.367,0.5547606348991394,2.625288348644972
39.568,0.5597726106643677,2.5552806593477726
39.767,0.5472392439842224,2.5727825816720724
39.967,0.5610259175300598,2.520276814699173
40.167,0.5422413945198059,2.502774892374873
40.367,0.5388558506965637,2.537778737023473
40.567,0.5449652075767517,2.5552806593477726
40.767,0.551875650882721,2.520276814699173
40.967,0.5432941913604736,2.520276814699173
41.167,0.546586275100708,2.520276814699173
41.367,0.5491619110107422,2.5727825816720724
41.567,0.5490449666976929,2.537778737023473
41.767,0.5539392828941345,2.537778737023473
41.967,0.5493811964988708,2.5727825816720724
42.167,0.5463247895240784,2.502774892374873
42.367,0.5426279306411743,2.5727825816720724
42.567,0.5492019653320312,2.5552806593477726
42.767,0.5512269139289856,2.537778737023473
42.967,0.5355910062789917,2.5727825816720724
43.167,0.5359109044075012,2.625288348644972
43.368,0.5416361093521118,2.6427902709692717
43.567,0.5477961897850037,2.6602921932935715
43.767,0.538410484790802,2.6602921932935715
43.966,0.5523044466972351,2.7302998825907707
44.167,0.541019856929779,2.6777941156178713
44.367,0.5504347681999207,2.712797960266471
44.568,0.5484247207641602,2.7478018049150705
44.767,0.5582498908042908,2.7478018049150705
44.968,0.539077639579773,2.80030757188797
45.169,0.5556650161743164,2.81780949421227
45.369,0.5642915964126587,2.870315261185169
45.568,0.5674268007278442,2.8528133388608694
45.767,0.5667552947998047,2.9228210281580687
45.968,0.5570017695426941,2.905319105833769
46.167,0.5605774521827698,2.9578248728066683
46.367,0.5598863959312439,2.975326795130968
46.568,0.5600724816322327,3.0278325621038675
46.768,0.5651169419288635,3.080338329076767
46.967,0.5712854862213135,3.080338329076767
47.168,0.5716990828514099,3.1328440960496664
47.368,0.575017511844635,3.167847940698266
47.568,0.5742874145507812,3.2378556299954653
47.767,0.5736928582191467,3.255357552319765
47.969,0.5773022770881653,3.272859474644065
48.167,0.5654615163803101,3.360369086265564
48.368,0.581355631351471,3.360369086265564
48.567,0.5742108821868896,3.3778710085898638
48.767,0.5644878149032593,3.4128748532384634
48.967,0.5645769238471985,3.430376775562763
49.167,0.5682726502418518,3.447878697887063
49.367,0.5736972093582153,3.5003844648599625
49.567,0.577578067779541,3.535388309508562
49.767,0.5759459137916565,3.535388309508562
49.967,0.5590459704399109,3.5878940764814615
50.168,0.5597504377365112,3.622897921130061
50.366,0.5628979206085205,3.6929056104272604
50.567,0.5526523590087891,3.6754036881029606
50.767,0.5695371627807617,3.72790945507586
50.967,0.5639342665672302,3.7804152220487595
51.167,0.5571163296699524,3.7804152220487595
51.367,0.5544719696044922,3.8679248336702585
51.566,0.5443384647369385,3.8504229113459587
51.77,0.5444509983062744,3.8679248336702585
51.968,0.5426574945449829,3.920430600643158
52.167,0.5487536787986755,3.8854267559945583
52.367,0.5427828431129456,3.920430600643158
52.567,0.5369882583618164,3.9729363676160574
52.767,0.5364198088645935,3.9729363676160574
52.967,0.5373188853263855,4.025442134588957
53.167,0.5302002429962158,4.025442134588957
53.367,0.5279107689857483,4.042944056913257
53.567,0.5228447318077087,4.0604459792375565
53.767,0.5266076922416687,4.042944056913257
53.967,0.5200254321098328,4.042944056913257
54.167,0.520983099937439,4.130453668534756
54.367,0.5149645805358887,4.0604459792375565
54.567,0.5138555765151978,4.1479555908590555
54.767,0.5060966610908508,4.0604459792375565
54.967,0.4984005093574524,4.112951746210456
55.167,0.5066496729850769,4.077947901561856
55.367,0.5124220252037048,4.112951746210456
55.566,0.5196524262428284,4.095449823886156
55.767,0.5203841328620911,4.095449823886156
55.967,0.5162540674209595,4.112951746210456
56.167,0.5098196268081665,4.112951746210456
56.367,0.5090823769569397,4.077947901561856
56.568,0.525343120098114,4.077947901561856
56.767,0.5167608857154846,4.0604459792375565
56.967,0.5090540051460266,4.0604459792375565
57.167,0.5186823010444641,4.007940212264657
57.367,0.5227490067481995,4.025442134588957
57.567,0.5227966904640198,3.9379325229674578
57.767,0.5203191041946411,3.9379325229674578
57.967,0.5134591460227966,4.007940212264657
58.167,0.5181015729904175,3.9379325229674578
58.367,0.5262609124183655,3.8679248336702585
58.567,0.5185525417327881,3.8854267559945583
58.767,0.5225094556808472,3.8854267559945583
58.967,0.5235714316368103,3.832920989021659
59.167,0.5389086604118347,3.7979171443730593
59.367,0.5403686761856079,3.7979171443730593
59.567,0.5445997714996338,3.74541137740016
59.767,0.5221011638641357,3.72790945507586
59.967,0.5445578694343567,3.6754036881029606
60.167,0.5366954207420349,3.6754036881029606
60.367,0.5527409315109253,3.6929056104272604
60.567,0.5390545129776001,3.6579017657786608
60.767,0.5345561504364014,3.5878940764814615
60.967,0.5474374294281006,3.5178863871842623
61.167,0.5619200468063354,3.5178863871842623
61.368,0.5590063333511353,3.447878697887063
61.567,0.5685489177703857,3.447878697887063
61.767,0.5681871771812439,3.360369086265564
61.967,0.5633276700973511,3.342867163941264
62.167,0.568458616733551,3.2903613969683647
62.367,0.5498293042182922,3.2903613969683647
62.567,0.5717991590499878,3.2378556299954653
62.767,0.5711343884468079,3.167847940698266
62.967,0.5634302496910095,3.150346018373966
63.167,0.573533296585083,3.080338329076767
63.367,0.5642526149749756,3.062836406752467
63.569,0.5746259689331055,3.0103306397795677
63.767,0.5615797638893127,2.9578248728066683
63.967,0.5607418417930603,2.975326795130968
64.166,0.5689531564712524,2.975326795130968
64.367,0.562426745891571,2.887817183509469
64.567,0.56449955701828,2.8353114165365696
64.767,0.568682849407196,2.8528133388608694
64.967,0.5556962490081787,2.80030757188797
65.167,0.560369074344635,2.7478018049150705
65.368,0.567699670791626,2.7653037272393703
65.567,0.5646671056747437,2.712797960266471
65.767,0.5527045130729675,2.695296037942171
65.967,0.5369531512260437,2.6602921932935715
66.167,0.5537750124931335,2.5727825816720724
66.367,0.55789715051651,2.5552806593477726
66.567,0.5536661148071289,2.5902845039963722
66.767,0.5484656095504761,2.4852729700505733
66.967,0.5371317267417908,2.4677710477262735
67.167,0.5521304607391357,2.415265280753374
67.367,0.5366081595420837,2.432767203077674
67.567,0.5484287738800049,2.415265280753374
67.767,0.5258398056030273,2.432767203077674
67.967,0.5338029861450195,2.3627595137804747
68.167,0.5293591022491455,2.327755669131875
68.367,0.5219378471374512,2.3627595137804747
68.567,0.5330696105957031,2.2927518244832754
68.767,0.5333960652351379,2.240246057510376
68.968,0.5309123396873474,2.2927518244832754
69.167,0.5270282030105591,2.2752499021589756
69.367,0.5275048017501831,2.240246057510376
69.567,0.5046981573104858,2.2752499021589756
69.767,0.5211412906646729,2.222744135186076
69.967,0.5259026885032654,2.240246057510376
70.167,0.5070468783378601,2.240246057510376
70.368,0.525736391544342,2.240246057510376
