Time,Distance (m),Angle (rad)
1723992212.1290915,0.5009999871253967,1.4311699755489826
1723992212.329078,0.5,1.46607656031847
1723992212.5299125,0.49900001287460327,1.46607656031847
1723992212.7299457,0.49799999594688416,1.5533430222421885
1723992212.92972,0.5,1.46607656031847
1723992213.1314087,0.5009999871253967,1.3788100983947515
1723992213.3321078,0.5,1.46607656031847
1723992213.5342865,0.49799999594688416,1.5533430222421885
1723992213.7321153,0.49799999594688416,1.5533430222421885
1723992213.9351358,0.49799999594688416,1.5533430222421885
1723992214.1336713,0.4970000088214874,1.5533430222421885
1723992214.336483,0.5,1.46607656031847
1723992214.5357943,0.49799999594688416,1.5533430222421885
1723992214.7372715,0.5,1.4311699755489826
1723992214.9359908,0.5009999871253967,1.46607656031847
1723992215.1359165,0.49900001287460327,1.5533430222421885
1723992215.3361754,0.4970000088214874,1.46607656031847
1723992215.5381038,0.49799999594688416,1.4486232679337263
1723992215.7379222,0.49900001287460327,1.518436437472701
1723992215.9380107,0.49900001287460327,1.518436437472701
1723992216.1397467,0.49799999594688416,1.5707963146269321
1723992216.3397238,0.49799999594688416,1.5358897298574448
1723992216.5410383,0.49900001287460327,1.518436437472701
1723992216.74131,0.4970000088214874,1.518436437472701
1723992216.9423478,0.4970000088214874,1.4835298527032137
1723992217.142923,0.49799999594688416,1.4311699755489826
1723992217.3428526,0.49799999594688416,1.46607656031847
1723992217.5441604,0.49900001287460327,1.413716683164239
1723992217.7442214,0.4959999918937683,1.518436437472701
1723992217.9457972,0.49799999594688416,1.4835298527032137
1723992218.1452808,0.49799999594688416,1.4486232679337263
1723992218.3467524,0.4950000047683716,1.5009831450879574
1723992218.547671,0.49799999594688416,1.413716683164239
1723992218.747165,0.49399998784065247,1.5358897298574448
1723992218.9484901,0.49799999594688416,1.4486232679337263
1723992219.1487834,0.4950000047683716,1.46607656031847
1723992219.350012,0.4950000047683716,1.5009831450879574
1723992219.5500834,0.4950000047683716,1.518436437472701
1723992219.7517297,0.4970000088214874,1.4835298527032137
1723992219.9516277,0.4970000088214874,1.413716683164239
1723992220.1516523,0.4970000088214874,1.413716683164239
1723992220.3531797,0.4970000088214874,1.5358897298574448
1723992220.5528789,0.49799999594688416,1.46607656031847
1723992220.7540162,0.49799999594688416,1.4486232679337263
1723992220.9560914,0.49900001287460327,1.4486232679337263
1723992221.1556628,0.4970000088214874,1.4486232679337263
1723992221.3571985,0.4959999918937683,1.518436437472701
1723992221.557633,0.4970000088214874,1.4486232679337263
1723992221.7586656,0.4970000088214874,1.5358897298574448
1723992221.9589975,0.49799999594688416,1.4835298527032137
1723992222.1602166,0.49799999594688416,1.4311699755489826
1723992222.3599286,0.49799999594688416,1.518436437472701
1723992222.5620096,0.49799999594688416,1.46607656031847
1723992222.7617726,0.4970000088214874,1.46607656031847
1723992222.963206,0.4970000088214874,1.4835298527032137
1723992223.163689,0.4959999918937683,1.5707963146269321
1723992223.3645387,0.49799999594688416,1.5882496070116758
1723992223.5646532,0.4970000088214874,1.4311699755489826
1723992223.7664063,0.4970000088214874,1.4311699755489826
1723992223.9660723,0.4950000047683716,1.5358897298574448
