time,x,y,z,theta
1723992204.9059815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.029746115500535512
1723992204.9319816,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.02921360720777472
1723992205.0539815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.02798193709125379
1723992205.0869815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.028258145090078395
1723992205.1759815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.02932357750540156
1723992205.2089815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.028898774682464604
1723992205.3149815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.02861940982819939
1723992205.3479815,5.013198745018599e-09,-1.7312160593974113e-07,0.0,0.028674125936599848
1723992205.4619815,2.5305109375040047e-05,5.590032969848835e-07,0.0,0.029184996790843173
1723992205.4949815,5.09544451077204e-09,-1.759431000891709e-07,0.0,0.02889716552507214
1723992205.5749815,5.09544451077204e-09,-1.759431000891709e-07,0.0,0.028477132143303573
1723992205.6079814,2.5305447707069106e-05,5.472928705785307e-07,0.0,0.0286793108543851
1723992205.7149816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.029436408401118302
1723992205.7489815,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.029222667888572633
1723992205.8439815,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.028221904387533744
1723992205.8769815,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.028642354953066315
1723992206.0099816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.030214487669230822
1723992206.0199816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.029764950168599088
1723992206.0529816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.029253304648490092
1723992206.1449816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.028501332406201826
1723992206.1779816,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.028666436018753773
1723992206.3209815,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.028808294644648097
1723992206.3269815,5.446111561724365e-09,-1.880780331475762e-07,0.0,0.0287600764902781
1723992206.4859815,-0.004376969765871763,-0.00012480477744247764,0.0,0.028179405821942057
1723992206.5199816,-0.006704637780785561,-0.00019008107483386993,0.0,0.027893187093739627
1723992206.6259816,-0.014371025376021862,-0.00039547038613818586,0.0,0.02567577368530149
1723992206.6589816,-0.016622908413410187,-0.0004542845126707107,0.0,0.0265478482901903
1723992206.7899816,-0.025124050676822662,-0.0006892927340231836,0.0,0.028726698207634748
