time,x,y,z,theta
87.172,-0.7000277535051931,4.9946062459218664e-05,-0.0010013930052001595,0.0007783007320347909
87.206,-0.7000277568493771,4.9965661607985384e-05,-0.00100139300523025,0.0007786098340288744
87.239,-0.7000277600952167,4.998468435388505e-05,-0.0010013930052594454,0.0007789098454808536
87.272,-0.7000277633410698,5.000370714198645e-05,-0.001001393005288627,0.0007792098576178393
87.306,-0.7000277666852964,5.002330642239726e-05,-0.0010013930053187278,0.0007795189617488572
87.339,-0.7000277699311772,5.0042329296097314e-05,-0.0010013930053479267,0.0007798189752753494
87.372,-0.7000277731770717,5.006135221197819e-05,-0.001001393005377129,0.0007801189894865337
87.406,-0.700027776521341,5.0080951623960366e-05,-0.0010013930054072091,0.0007804280957533878
87.439,-0.7000277797672629,5.0099974625428556e-05,-0.0010013930054364115,0.0007807281113539079
87.472,-0.7000277830131988,5.011899766911134e-05,-0.0010013930054656207,0.0007810281276396303
87.506,-0.7000277863575106,5.013859721268076e-05,-0.0010013930054957008,0.0007813372360425633
87.539,-0.700027789603474,5.015762034193328e-05,-0.0010013930055249066,0.0007816372537173576
87.572,-0.7000277928494513,5.017664351332855e-05,-0.0010013930055541125,0.000781937272076266
87.606,-0.7000277961938055,5.019624318856977e-05,-0.001001393005584203,0.0007822463826165604
87.639,-0.7000277994398103,5.021526644557578e-05,-0.0010013930056134018,0.0007825464023651604
87.672,-0.7000278026858288,5.0234289744776925e-05,-0.0010013930056426007,0.0007828464227986714
87.706,-0.7000278060302256,5.0253889551619724e-05,-0.0010013930056726947,0.0007831555354752666
87.739,-0.7000278092762717,5.0272912936383116e-05,-0.001001393005701911,0.0007834555572977341
87.772,-0.7000278125223315,5.029193636330574e-05,-0.0010013930057311098,0.0007837555798045713
87.806,-0.7000278158667711,5.0311536301832316e-05,-0.0010013930057612003,0.0007840646946187154
87.839,-0.7000278191128585,5.033055981434036e-05,-0.001001393005790406,0.0007843647185148638
87.872,-0.7000278223589597,5.034958336905238e-05,-0.0010013930058196084,0.0007846647430960575
87.906,-0.7000278257034418,5.0369183439191976e-05,-0.001001393005849692,0.0007849738600466779
87.939,-0.7000278289495704,5.038820707953514e-05,-0.0010013930058789047,0.0007852738860178788
87.972,-0.700027832195713,5.040723076200305e-05,-0.001001393005908114,0.0007855739126729262
88.006,-0.7000278355402375,5.0426830963770085e-05,-0.0010013930059381906,0.000785883031760245
88.04,-0.7000278387864075,5.0445854731880856e-05,-0.0010013930059674034,0.0007861830598054766
88.072,-0.7000278420325913,5.0464878542082294e-05,-0.0010013930059966265,0.0007864830885340353
88.106,-0.7000278453771585,5.0484478875483274e-05,-0.0010013930060267066,0.0007867922097581542
88.139,-0.7000278486233699,5.050350277135634e-05,-0.0010013930060559229,0.0007870922398773373
88.172,-0.700027851869595,5.052252670934696e-05,-0.0010013930060851356,0.0007873922706802581
88.206,-0.6996964762843296,5.1025285934759296e-05,-0.0010014441664625666,-0.001384014618562683
88.239,-0.6991882260872114,5.035987984154903e-05,-0.0010013994589278055,-0.005481208742842013
88.272,-0.698679944205552,4.7593261993953296e-05,-0.0010014016752280773,-0.009578925445244314
88.306,-0.6982165275845145,4.322648962988488e-05,-0.001001411163289341,-0.012314588647339501
88.339,-0.6977704940378946,3.783207856223812e-05,-0.001001406379587965,-0.01491862953848954
88.372,-0.6973243881271062,3.127531682180222e-05,-0.0010014093587417706,-0.017523241500400084
88.407,-0.6969878848321063,2.5301884848653693e-05,-0.0010013979051176312,-0.01651701505670215
88.439,-0.6966897708900536,2.024731027789219e-05,-0.00100141459901891,-0.015084614664306918
88.472,-0.6963916014046657,1.5619444698273662e-05,-0.0010014158258402385,-0.013652207870869761
88.506,-0.6961649677542615,1.2200628777143096e-05,-0.0010014261702420736,-0.011267073220543145
88.539,-0.6959489432674363,9.442880825337461e-06,-0.0010014177990440472,-0.008909265213267506
88.572,-0.6957328827912662,7.194545629697869e-06,-0.0010014191189423247,-0.006551272308627226
88.606,-0.6955828212835625,6.186596020808166e-06,-0.0010014207361067444,-0.006644353197525436
88.639,-0.6954484872938705,5.3635956555219525e-06,-0.0010014158280696635,-0.006928886702567232
88.672,-0.6953141309483676,4.502785555962807e-06,-0.001001416747566701,-0.00721351697949781
88.707,-0.6951823091167734,3.906295560387348e-06,-0.0010014202585910334,-0.00891913977382595
88.739,-0.6950549977111558,3.112241231159004e-06,-0.0010014204509044243,-0.010615389756225415
88.772,-0.6949276591108178,2.1020014806899954e-06,-0.00100142180526782,-0.012311925450509478
88.806,-0.6947124703135734,-4.827814066995183e-07,-0.001001423222464038,-0.012220263070116389
88.839,-0.6944927207596472,-3.1820207061423512e-06,-0.0010014291924216913,-0.011979041142492267
88.872,-0.6942729297372872,-5.828744909165458e-06,-0.0010014307731292839,-0.011737908662448652
88.906,-0.693669770699345,-1.2908872611397134e-05,-0.001001395163959768,-0.011722657147839054
88.939,-0.6927538834453907,-2.3630575918114528e-05,-0.0010014447704397161,-0.011491094160027257
88.972,-0.6918120175719388,-3.436471248550456e-05,-0.001001451159371728,-0.01114851892367068
