time,x,y,z,theta
85.938,-1.8051014739929594e-05,3.6702298203212e-05,-0.0010017013302144745,0.0005722247645709487
85.971,-1.805339516784861e-05,3.671648087573569e-05,-0.001001701330265288,0.0005724489253830617
86.005,-1.8055847743441312e-05,3.673109338505613e-05,-0.0010017013303176385,0.0005726798798858208
86.038,-1.8058228197544678e-05,3.674527617174212e-05,-0.0010017013303684694,0.0005729040425193436
86.071,-1.8060608664543978e-05,3.6759459014622174e-05,-0.0010017013304192829,0.0005731282060494464
86.105,-1.8063061280389203e-05,3.677407169937671e-05,-0.0010017013304716507,0.0005733591633512816
86.138,-1.8065441773558975e-05,3.678825465631871e-05,-0.0010017013305224608,0.000573583328701278
86.171,-1.8067822279629886e-05,3.680243766949818e-05,-0.0010017013305732812,0.0005738074949485123
86.205,-1.8070274935740645e-05,3.681705052978914e-05,-0.0010017013306256387,0.0005740384550509746
86.238,-1.8072655468008483e-05,3.683123365720073e-05,-0.0010017013306764556,0.0005742626231206822
86.271,-1.8075036013176157e-05,3.684541684085321e-05,-0.0010017013307272796,0.0005744867920876799
86.305,-1.807748870956286e-05,3.6860029876732906e-05,-0.0010017013307796578,0.0005747177549915638
86.338,-1.8079869280909246e-05,3.6874213174484405e-05,-0.001001701330830461,0.0005749419257790202
86.371,-1.808224986514853e-05,3.6888396528425746e-05,-0.0010017013308812953,0.0005751660974629951
86.405,-1.8084702601788624e-05,3.690300973974433e-05,-0.0010017013309336562,0.0005753970631660334
86.438,-1.808708321220662e-05,3.691719320778039e-05,-0.0010017013309844766,0.0005756212366704019
86.471,-1.8089463835529226e-05,3.6931376732085e-05,-0.001001701331035297,0.0005758454110724829
86.505,-1.809191661244873e-05,3.6945990119002214e-05,-0.001001701331087658,0.0005760763795770983
86.538,-1.8094297261968262e-05,3.696017375753322e-05,-0.0010017013311384992,0.0005763005558015681
86.571,-1.809667792438286e-05,3.697435745226775e-05,-0.0010017013311893232,0.0005765247329227673
86.605,-1.8099130741571802e-05,3.698897101472478e-05,-0.0010017013312416875,0.0005767557042280714
86.638,-1.8101511430164245e-05,3.700315482354533e-05,-0.0010017013312925115,0.0005769798831695354
86.671,-1.8103892131650888e-05,3.701733868855838e-05,-0.0010017013313433284,0.0005772040630075612
86.705,-1.8106344989092353e-05,3.703195242645181e-05,-0.0010017013313956963,0.0005774350371119892
86.738,-1.810872571677462e-05,3.704613640567418e-05,-0.0010017013314465167,0.0005776592187721499
86.771,-1.8111106457361064e-05,3.706032044116691e-05,-0.001001701331497358,0.0005778834013300518
86.805,-1.8113559355093217e-05,3.707493435473054e-05,-0.0010017013315497293,0.0005781143782371485
86.838,-1.811594012186401e-05,3.708911850435682e-05,-0.0010017013316005637,0.0005783385626160395
86.871,-1.811832090153377e-05,3.710330271018966e-05,-0.0010017013316513841,0.0005785627478917055
86.905,-1.8120773839523218e-05,3.711791679919985e-05,-0.001001701331703752,0.000578793727598087
86.938,-1.812315464536909e-05,3.7132101119125364e-05,-0.0010017013317545759,0.0005790179146941252
86.971,-1.8125535464119137e-05,3.7146285495303464e-05,-0.0010017013318054102,0.000579242102687637
87.005,-1.812798844238973e-05,3.7160899759930526e-05,-0.001001701331857792,0.0005794730851958836
87.038,-1.813036928733974e-05,3.717508425034634e-05,-0.001001701331908609,0.0005796972750119638
87.071,-1.813275014518785e-05,3.71892687969705e-05,-0.0010017013319594398,0.0005799214657248501
87.105,-1.8135203163728315e-05,3.720388323711653e-05,-0.001001701332011832,0.0005801524510334818
87.138,-1.813758404775514e-05,3.721806789782453e-05,-0.0010017013320626628,0.0005803766435666076
87.171,-1.8139964944676595e-05,3.7232252614745554e-05,-0.0010017013321134867,0.000580600836996612
87.205,-1.814241800348086e-05,3.724686723037482e-05,-0.0010017013321658684,0.0005808318251050899
87.238,-1.8144798926604446e-05,3.726105206152202e-05,-0.0010017013322166993,0.0005810560203574908
87.271,-1.814717986263481e-05,3.727523694895313e-05,-0.0010017013322675336,0.0005812802165078435
87.305,-1.8149632961730194e-05,3.728985174023942e-05,-0.001001701332319905,0.0005815112074188016
87.337,-1.815201392394057e-05,3.730403674176489e-05,-0.0010017013323707323,0.0005817354053895581
87.371,-1.8154394899043413e-05,3.731822179947469e-05,-0.0010017013324215875,0.0005819596042567561
