time,x,y,z,theta
44.769,-1.5105813894019954e-05,1.913886659012193e-05,-0.0010017012674751816,0.00029463662409042883
44.803,-1.5108250024585025e-05,1.9153407317506524e-05,-0.0010017012675269596,0.0002948664333930846
44.836,-1.5110614517238781e-05,1.916752043319243e-05,-0.0010017012675772076,0.00029508948450402106
44.869,-1.511297902269653e-05,1.9181633604845167e-05,-0.0010017012676274799,0.0002953125365077727
44.903,-1.5115415193219656e-05,1.9196174506877763e-05,-0.0010017012676792683,0.0002955423485965837
44.936,-1.5117779724657925e-05,1.9210287792086004e-05,-0.0010017012677295337,0.00029576540241189637
44.969,-1.5120144268894551e-05,1.9224401133224823e-05,-0.0010017012677797747,0.0002959884571194773
45.003,-1.5122580479372694e-05,1.92389422098924e-05,-0.0010017012678315874,0.00029621827199424776
45.036,-1.512494504958984e-05,1.9253055664583057e-05,-0.0010017012678818424,0.0002964413285133366
45.069,-1.5127309632611413e-05,1.9267169175245106e-05,-0.0010017012679321181,0.0002966643859253106
45.103,-1.512974588304631e-05,1.9281710426537917e-05,-0.0010017012679838962,0.0002968942035858966
45.136,-1.5132110492046668e-05,1.9295824050739325e-05,-0.0010017012680341546,0.0002971172628091919
45.169,-1.513447511385102e-05,1.930993773090679e-05,-0.0010017012680844338,0.000297340322925293
45.203,-1.5136911404241369e-05,1.9324479156825027e-05,-0.0010017012681362084,0.00029757014337169905
45.236,-1.5139276052027542e-05,1.9338592950545035e-05,-0.0010017012681864737,0.0002977932052993221
45.269,-1.5141640712612505e-05,1.935270680020453e-05,-0.001001701268236739,0.00029801626811934965
45.303,-1.5144077042962209e-05,1.93672484007681e-05,-0.0010017012682885414,0.0002982460913518802
45.336,-1.5146441729535064e-05,1.9381362364013303e-05,-0.0010017012683387998,0.0002984691559839331
45.369,-1.5148806428904541e-05,1.9395476383184148e-05,-0.0010017012683890616,0.00029869222150818135
45.403,-1.5151242799215769e-05,1.9410018158400963e-05,-0.001001701268440864,0.0002989220475269596
45.436,-1.5153607524567934e-05,1.94241322911352e-05,-0.0010017012684911328,0.00029914511486289796
45.469,-1.5155972262719756e-05,1.9438246479793402e-05,-0.0010017012685413981,0.0002993681830910061
45.503,-1.515840867298687e-05,1.9452788429624305e-05,-0.001001701268593197,0.00029959801189543997
45.536,-1.5160773437130053e-05,1.9466902731903e-05,-0.0010017012686434762,0.00029982108193610544
45.569,-1.5163138214067257e-05,1.94810170900812e-05,-0.001001701268693738,0.0003000441528685704
45.603,-1.516557466430023e-05,1.9495559214592285e-05,-0.00100170126874553,0.0003002739844596643
45.636,-1.5167939467227061e-05,1.9509673686373887e-05,-0.0010017012687958057,0.0003004970572044292
45.669,-1.5170304282951814e-05,1.952378821407147e-05,-0.0010017012688460745,0.00030072013084124505
45.703,-1.5172740773150648e-05,1.9538330513264135e-05,-0.0010017012688978734,0.0003009499652190207
45.736,-1.5175105614862426e-05,1.955244515454568e-05,-0.0010017012689481526,0.00030117304066784313
45.769,-1.517747046936909e-05,1.95665598517372e-05,-0.001001701268998418,0.00030139611700862604
45.803,-1.5179906999529882e-05,1.9581102325592092e-05,-0.0010017012690502133,0.00030162595417279495
45.836,-1.5182271880030077e-05,1.95952171363935e-05,-0.0010017012691004995,0.0003018490323259781
45.869,-1.5184636773330797e-05,1.960933200314754e-05,-0.0010017012691507787,0.00030207211137176887
45.903,-1.5187073343452678e-05,1.9623874651653003e-05,-0.0010017012692025602,0.0003023019513221571
45.936,-1.5189438262736086e-05,1.9637989631943354e-05,-0.001001701269252843,0.0003025250321792356
45.969,-1.5191803194824355e-05,1.9652104668208753e-05,-0.0010017012693031152,0.0003027481139292626
46.003,-1.5194239804906026e-05,1.9666647491336827e-05,-0.0010017012693549106,0.000302977956665449
46.036,-1.5196604762983922e-05,1.9680762641168094e-05,-0.0010017012694051863,0.00030320104022721204
46.069,-1.5198969733864944e-05,1.9694877846972348e-05,-0.0010017012694554656,0.00030342412468189345
46.103,-1.5201406383912909e-05,1.9709420844764484e-05,-0.0010017012695072644,0.0003036539702045063
46.136,-1.5203771380778355e-05,1.9723536164131655e-05,-0.001001701269557547,0.00030387705647088117
46.169,-1.5206136390446927e-05,1.9737651539454964e-05,-0.0010017012696078471,0.0003041001436299195
46.203,-1.5208573080459451e-05,1.9752194711900093e-05,-0.0010017012696596425,0.00030432999193879493
46.236,-1.5210938116115482e-05,1.9766310200789412e-05,-0.0010017012697099183,0.00030455308090957586
46.269,-1.521330316457117e-05,1.9780425745612562e-05,-0.0010017012697601975,0.00030477617077268244
46.303,-1.5215739894552157e-05,1.979496909273737e-05,-0.0010017012698119963,0.00030500602186822736
46.336,-1.521810496899964e-05,1.980908475116292e-05,-0.001001701269862279,0.00030522911354362943
46.369,-1.5220470056246781e-05,1.982320046550277e-05,-0.0010017012699125583,0.00030545220611106203
46.403,-1.5222906826197532e-05,1.9837743987313427e-05,-0.0010017012699643606,0.0003056820599933719
46.436,-1.5225271939436902e-05,1.9851859815262723e-05,-0.0010017012700146606,0.0003059051543732088
46.469,-1.5227637065474194e-05,1.9865975699137255e-05,-0.001001701270064926,0.0003061282496452426
46.503,-1.523007387539601e-05,1.9880519395632612e-05,-0.0010017012701167421,0.0003063581063143031
46.536,-1.5232439027426832e-05,1.98946353931043e-05,-0.001001701270167018,0.00030658120339855586
46.569,-1.5234804192258613e-05,1.9908751446524817e-05,-0.0010017012702173145,0.00030680430137536427
46.603,-1.5237241042144554e-05,1.9923295317674204e-05,-0.0010017012702691064,0.00030703416083071325
46.636,-1.5239606232966829e-05,1.9937411484665507e-05,-0.001001701270319403,0.00030725726061934155
46.669,-1.5241971436595267e-05,1.9951527707647822e-05,-0.0010017012703696891,0.00030748036130116705
46.703,-1.524440832644837e-05,1.996607175344871e-05,-0.001001701270421495,0.0003077102235427685
46.736,-1.5246773556067735e-05,1.9980188090001648e-05,-0.001001701270471788,0.00030793332603641296
46.769,-1.5249138798488927e-05,1.9994304482516052e-05,-0.0010017012705220672,0.0003081564294228062
46.803,-1.5251575728309624e-05,2.0008848702978605e-05,-0.00100170127057388,0.0003083862944508167
46.836,-1.5253940996726948e-05,2.0022965209087243e-05,-0.0010017012706241626,0.0003086093996493893
46.869,-1.5256306277940893e-05,2.0037081771117517e-05,-0.0010017012706744662,0.00030883250574010836
46.903,-1.5258743247733523e-05,2.0051626166273053e-05,-0.001001701270726272,0.0003090623735550029
46.936,-1.5261108554944034e-05,2.0065742841921152e-05,-0.001001701270776558,0.0003092854814582608
46.969,-1.526347387495507e-05,2.007985957349684e-05,-0.0010017012708268686,0.0003095085902537551
47.003,-1.5265910884723968e-05,2.0094404143355203e-05,-0.0010017012708786674,0.0003097384608556873
47.036,-1.5268276230726366e-05,2.0108520988516713e-05,-0.00100170127092895,0.00030996157146323744
47.069,-1.5270641589535793e-05,2.0122637889646088e-05,-0.0010017012709792467,0.0003101846829636351
47.103,-1.5273078639277057e-05,2.013718263419334e-05,-0.0010017012710310629,0.00031041455635239613
47.136,-1.527544402407698e-05,2.0151299648888656e-05,-0.0010017012710813525,0.0003106376696645495
47.169,-1.527780942168263e-05,2.0165416719567888e-05,-0.001001701271131649,0.0003108607838697943
47.203,-1.5280246511393224e-05,2.0179961638777588e-05,-0.0010017012711834618,0.0003110906600449864
47.236,-1.5282611934992838e-05,2.0194078823054935e-05,-0.0010017012712337653,0.0003113137760624755
47.269,-1.5284977371394712e-05,2.0208196063274913e-05,-0.0010017012712840584,0.00031153689297243255
47.303,-1.528741450107767e-05,2.02227411571491e-05,-0.0010017012713358711,0.00031176677193408804
47.336,-1.5289779963474377e-05,2.0236858510972403e-05,-0.0010017012713861677,0.00031198989065637025
47.369,-1.5292145438673774e-05,2.0250975920736006e-05,-0.0010017012714364573,0.0003122130102710843
47.403,-1.5294582608333437e-05,2.0265521189332953e-05,-0.0010017012714882804,0.0003124428920200878
47.436,-1.5296948109532436e-05,2.0279638712718064e-05,-0.001001701271538584,0.0003126660134474055
47.469,-1.529931362353066e-05,2.0293756292023812e-05,-0.001001701271588877,0.00031288913576685843
47.503,-1.530175083317006e-05,2.030830173533295e-05,-0.0010017012716406863,0.0003131190203030532
47.536,-1.530411637316745e-05,2.0322419428255693e-05,-0.0010017012716909864,0.000313342144435042
47.569,-1.530648192597057e-05,2.033653717713438e-05,-0.001001701271741283,0.00031356526945970094
47.603,-1.530891917558277e-05,2.0351082795126927e-05,-0.001001701271793113,0.0003137951567826538
47.636,0.0004348532445844714,2.05809186367913e-05,-0.0010013446883731202,0.000317290744040635
47.669,0.0017625274057962177,2.0968697658576153e-05,-0.0010013933027931722,0.00032317956376908945
47.703,0.004050468835016557,2.160483450931222e-05,-0.0010014857005710628,0.000332832187221138
47.736,0.007066730265978214,2.2718388434117907e-05,-0.0010016752525332726,0.0010792155029670093
47.769,0.010335432848051402,3.056994381665463e-05,-0.001001780759740268,0.00431070499096176
47.803,0.013708109141857334,4.994575578006978e-05,-0.0010018159114962115,0.007700285236335421
47.836,0.016982173066944536,7.968470442630822e-05,-0.0010018588800618164,0.010989090852157315
47.869,0.020256770678488075,0.0001201931940741082,-0.0010019130653505862,0.014276844529054793
47.903,0.0236310711965793,0.0001731927309588169,-0.0010019814276142937,0.01766272989525174
47.936,0.02690637442480153,0.0002355624015473599,-0.001002055733553043,0.020945633937064185
47.969,0.030181507210641244,0.00030867602063259456,-0.001002127011949877,0.02422377165190078
48.003,0.03355518468940646,0.0003952149598256925,-0.0010021921623309255,0.02759917363571088
48.036,0.03682862654505661,0.0004900758825533641,-0.0010022598725165505,0.030872918450273134
48.069,0.04010054853241005,0.0005956108442559986,-0.001002348145571423,0.034140218979593545
48.103,0.04346734587811432,0.0007154341712589075,-0.0010025229516071946,0.03746565717139423
48.136,0.046714019255889014,0.0008412590265766043,-0.001002222136623137,0.040388075707259524
48.169,0.04994676630061491,0.0009758417602620489,-0.0010016820875399686,0.0428603878208849
48.203,0.05329938159560433,0.0011238486690602965,-0.0010018121036574935,0.04562628062570597
48.236,0.05657530502676824,0.0012775674145704538,-0.0010023524494673537,0.04877029408867474
48.269,0.05983077887109556,0.0014413951506041833,-0.0010020151026400616,0.05214993458616152
48.303,0.06319244543437397,0.0016216718363212487,-0.00100199677613632,0.05553188324175849
48.336,0.06645353090005,0.00180752092866737,-0.001002019088731907,0.058831751085601444
48.369,0.06971347566645966,0.0020041198151066896,-0.0010019827100680861,0.06214292323956738
48.403,0.07307140156131592,0.0022179704814979362,-0.00100194094235714,0.0655620208110195
48.436,0.07632982043559382,0.002436466058495478,-0.0010018644260529896,0.06889108880184559
48.469,0.07958801125768437,0.002665886991599335,-0.0010018139067288108,0.07222125389022183
48.503,0.08294464696747934,0.0029136398877618376,-0.0010017797642073063,0.07565221525787318
48.536,0.08620227929847181,0.0031651569518081598,-0.0010017496039426282,0.07898176256545526
48.569,0.08945961315362425,0.0034275629634247058,-0.0010017291140293587,0.08231047642326077
48.603,0.09281531880807246,0.003709308605636314,-0.0010017164320160685,0.08573898849174859
48.636,0.09607197492455864,0.003993818217720197,-0.0010017111601266261,0.08906551734367338
48.669,0.09932825331926805,0.004289209836240537,-0.001001707324687115,0.09239091646384848
48.703,0.10268279009250605,0.004604931454059465,-0.0010017118311123722,0.09581588229952864
48.736,0.10593823219041339,0.004922409748259318,-0.0010017239853784901,0.09913887342971367
48.769,0.10919322569428416,0.005250763372759441,-0.0010017429331315268,0.10246060732185859
48.803,0.11254636475079723,0.005600438759385954,-0.0010017683122601276,0.10588164448493612
48.836,0.11580037498144133,0.00595086264019529,-0.0010018026832137317,0.10920057928737194
48.869,0.11905383190109489,0.0063121482001570845,-0.00100184746333256,0.11251754239281023
48.903,0.12240510511223143,0.006695717285246759,-0.0010018964933203277,0.11593025085028946
48.931,0.12565683923673815,0.007078964406606685,-0.0010019405386963165,0.11923476650074608
48.969,0.12890750240421225,0.007472968649051112,-0.0010019903455541108,0.12253047835471594
49.003,0.13225542629417492,0.007890112217457093,-0.001002049748677767,0.12591596328126178
49.036,0.13550352433782903,0.008305793958866856,-0.0010021399468241945,0.12919129375449573
49.069,0.1387512806004994,0.00873250104066587,-0.0010022904000230072,0.13247447239773188
49.103,0.14209052551053128,0.009182400256320304,-0.00100225341588921,0.13578044633633676
