Time,Distance (m),Angle (rad)
122.778,0.6161836385726929,3.167847940698266
122.98,0.6047653555870056,3.150346018373966
123.18,0.6194812655448914,3.097840251401067
123.381,0.6164395213127136,3.150346018373966
123.58,0.6185142397880554,3.1153421737253666
123.78,0.5922845005989075,3.150346018373966
123.98,0.5700826644897461,3.1153421737253666
124.18,0.552532434463501,3.1153421737253666
124.38,0.5611336827278137,3.1153421737253666
124.58,0.565808117389679,3.097840251401067
124.78,0.5700619220733643,3.0453344844281673
124.98,0.5644397139549255,3.0453344844281673
125.181,0.5675891637802124,3.080338329076767
125.38,0.5661413669586182,3.0278325621038675
125.58,0.5658968687057495,3.080338329076767
125.78,0.5613490343093872,2.992828717455268
125.98,0.5727441310882568,2.975326795130968
126.182,0.5667644739151001,2.9578248728066683
126.38,0.5775384902954102,3.0103306397795677
126.581,0.5592065453529358,2.9578248728066683
126.78,0.5538327097892761,2.975326795130968
126.98,0.5624430775642395,2.905319105833769
127.181,0.5706195831298828,2.905319105833769
127.38,0.5601115822792053,2.8528133388608694
127.58,0.5599512457847595,2.8528133388608694
127.78,0.5639870166778564,2.81780949421227
127.98,0.5552887320518494,2.8353114165365696
128.18,0.5566408038139343,2.80030757188797
128.38,0.5571902394294739,2.81780949421227
128.58,0.5628212094306946,2.81780949421227
128.78,0.5623164772987366,2.78280564956367
128.98,0.5675552487373352,2.78280564956367
129.18,0.5584976077079773,2.712797960266471
129.38,0.5706702470779419,2.7302998825907707
129.579,0.5685378909111023,2.80030757188797
129.78,0.5534334182739258,2.695296037942171
129.98,0.5475193858146667,2.7302998825907707
130.18,0.5599979162216187,2.712797960266471
130.38,0.562556266784668,2.7302998825907707
130.58,0.5628789663314819,2.6777941156178713
130.78,0.5547167658805847,2.6777941156178713
130.98,0.5476887822151184,2.6427902709692717
131.18,0.5590315461158752,2.695296037942171
131.38,0.5558497905731201,2.6427902709692717
131.58,0.5545775890350342,2.6602921932935715
131.78,0.5518414974212646,2.6427902709692717
131.98,0.5561326146125793,2.625288348644972
132.18,0.5489419102668762,2.625288348644972
132.381,0.5459741950035095,2.625288348644972
132.58,0.550333559513092,2.6427902709692717
132.78,0.5584318041801453,2.5727825816720724
132.98,0.5526353716850281,2.625288348644972
133.181,0.543484628200531,2.5727825816720724
133.38,0.5501735806465149,2.5552806593477726
133.58,0.547849714756012,2.5902845039963722
133.78,0.5546149611473083,2.625288348644972
133.98,0.5534631013870239,2.537778737023473
134.18,0.5536744594573975,2.5552806593477726
134.38,0.538224995136261,2.537778737023473
134.58,0.547243058681488,2.537778737023473
134.78,0.5434144735336304,2.537778737023473
134.98,0.5559335947036743,2.537778737023473
135.18,0.539384663105011,2.5552806593477726
135.38,0.5451478362083435,2.537778737023473
135.58,0.5354140400886536,2.537778737023473
135.78,0.5368804931640625,2.537778737023473
135.98,0.55006343126297,2.4852729700505733
136.18,0.5479559302330017,2.537778737023473
136.38,0.5357146859169006,2.537778737023473
136.58,0.5479021072387695,2.5727825816720724
136.78,0.5483528971672058,2.537778737023473
136.98,0.5287769436836243,2.502774892374873
137.18,0.5388253927230835,2.537778737023473
137.38,0.5324236154556274,2.537778737023473
137.58,0.5360816121101379,2.502774892374873
137.78,0.5402149558067322,2.4677710477262735
137.98,0.5395981073379517,2.4852729700505733
138.18,0.5383583307266235,2.4677710477262735
138.381,0.5400853753089905,2.4677710477262735
138.58,0.5525088906288147,2.4677710477262735
138.78,0.542668879032135,2.502774892374873
138.98,0.5390053987503052,2.415265280753374
139.18,0.5384058952331543,2.4677710477262735
139.38,0.5429291725158691,2.4502691254019737
139.58,0.5444321036338806,2.432767203077674
139.78,0.5314974784851074,2.415265280753374
139.98,0.5268474221229553,2.4852729700505733
140.18,0.5389531850814819,2.432767203077674
140.38,0.5375558137893677,2.4852729700505733
140.58,0.5367957949638367,2.4502691254019737
140.78,0.5350457429885864,2.4502691254019737
140.98,0.5387876629829407,2.432767203077674
141.18,0.5262321829795837,2.432767203077674
141.38,0.538413405418396,2.415265280753374
141.58,0.5362226366996765,2.4502691254019737
141.78,0.523125410079956,2.4677710477262735
141.98,0.5392390489578247,2.4502691254019737
142.18,0.5326216816902161,2.432767203077674
142.38,0.5401346683502197,2.4677710477262735
142.58,0.5395036339759827,2.3977633584290743
142.78,0.5340850353240967,2.415265280753374
142.98,0.5209691524505615,2.3977633584290743
143.181,0.5385915040969849,2.4502691254019737
143.38,0.529967188835144,2.3977633584290743
143.581,0.5288382768630981,2.4502691254019737
143.78,0.5084394812583923,2.415265280753374
143.98,0.5319740176200867,2.4677710477262735
144.18,0.5266640186309814,2.3977633584290743
144.38,0.5345290303230286,2.432767203077674
144.58,0.533491849899292,2.4677710477262735
144.78,0.525672435760498,2.415265280753374
144.98,0.5313401818275452,2.432767203077674
145.18,0.5383467674255371,2.4852729700505733
145.38,0.5256867408752441,2.3977633584290743
145.58,0.5352976322174072,2.3802614361047745
145.78,0.5313919186592102,2.432767203077674
145.98,0.5329163670539856,2.3802614361047745
146.18,0.5355976223945618,2.415265280753374
146.38,0.5229737162590027,2.432767203077674
146.58,0.5391567945480347,2.3802614361047745
146.78,0.5177985429763794,2.3627595137804747
146.98,0.5315312147140503,2.3802614361047745
147.18,0.5339211225509644,2.3627595137804747
147.38,0.5268428325653076,2.415265280753374
147.58,0.5233275294303894,2.3977633584290743
147.78,0.5220130085945129,2.3627595137804747
147.98,0.5375000238418579,2.3627595137804747
148.18,0.5340269804000854,2.415265280753374
148.381,0.5393065214157104,2.4502691254019737
148.58,0.5156692266464233,2.3802614361047745
