time,x,y,z,theta
170.529,-2.4210717373641163e-05,7.333326904215544e-05,-0.0010017014617421556,0.0011512147937852739
170.562,-2.421313112166857e-05,7.33475964323958e-05,-0.0010017014617937532,0.0011514412638577404
170.595,-2.4215618027217684e-05,7.33623580450304e-05,-0.001001701461846933,0.001151674597602125
170.628,-2.421803180173215e-05,7.337668554991971e-05,-0.0010017014618985513,0.0011519010695042857
170.661,-2.42204455892887e-05,7.339101311126468e-05,-0.0010017014619501559,0.0011521275423074411
170.695,-2.4222932535571725e-05,7.34057749002218e-05,-0.0010017014620033252,0.0011523608788657606
170.729,-2.422534634962054e-05,7.34201025762474e-05,-0.0010017014620549401,0.0011525873534990918
170.761,-2.422776017671534e-05,7.343443030873262e-05,-0.0010017014621065586,0.001152813829033477
170.795,-2.423024716372707e-05,7.344919227397081e-05,-0.0010017014621597278,0.0011530471684051088
170.828,-2.423266101730893e-05,7.346352012109624e-05,-0.0010017014622113428,0.00115327364576906
170.861,-2.4235074883939382e-05,7.347784802470605e-05,-0.0010017014622629508,0.0011535001240344422
170.895,-2.4237561911685888e-05,7.349261016626889e-05,-0.001001701462316127,0.0011537334662200468
170.929,-2.4239975804800362e-05,7.350693818452235e-05,-0.0010017014623677593,0.0011539599463150484
170.961,-2.4242389710964294e-05,7.352126625925027e-05,-0.001001701462419364,0.0011541864273113317
170.995,-2.424487677944601e-05,7.353602857712493e-05,-0.0010017014624725297,0.0011544197723107176
171.028,-2.42472907120983e-05,7.35503567665026e-05,-0.001001701462524162,0.0011546462551367132
171.062,-2.4249704657800485e-05,7.356468501236491e-05,-0.0010017014625757562,0.0011548727388641447
171.095,-2.425219176701481e-05,7.357944750655188e-05,-0.0010017014626289428,0.001155106086677323
171.128,-2.4254605739203183e-05,7.359377586705341e-05,-0.0010017014626805508,0.0011553325722343103
171.161,-2.425701972444145e-05,7.360810428404123e-05,-0.0010017014627321727,0.0011555590586927583
171.195,-2.425950687439532e-05,7.362286695456075e-05,-0.0010017014627853593,0.001155792409320036
171.228,-2.4261920886126716e-05,7.363719548622546e-05,-0.0010017014628369812,0.0011560188976086135
171.261,-2.42643349109041e-05,7.365152407435335e-05,-0.0010017014628885823,0.0011562453867983021
171.295,-2.426682210159058e-05,7.366628692117578e-05,-0.0010017014629417655,0.0011564787402392352
171.328,-2.4269236152859794e-05,7.36806156239749e-05,-0.0010017014629934082,0.0011567052312589697
171.361,-2.4271650217174996e-05,7.369494438322963e-05,-0.0010017014630450266,0.0011569317231796999
171.395,-2.427413744860189e-05,7.370970740638807e-05,-0.0010017014630981994,0.001157165079434792
171.428,-2.427655153940545e-05,7.372403628029653e-05,-0.0010017014631498247,0.001157391573185303
171.461,-2.427896564325977e-05,7.373836521069679e-05,-0.0010017014632014397,0.0011576180678373616
171.495,-2.4281452915426213e-05,7.375312841017905e-05,-0.0010017014632546228,0.001157851426906429
171.528,-2.4283867045772362e-05,7.376745745524044e-05,-0.0010017014633062551,0.0011580779233883816
171.562,-2.4286281189168403e-05,7.378178655678759e-05,-0.001001701463357877,0.0011583044207717917
171.591,-2.4288768502076126e-05,7.37965499326105e-05,-0.0010017014634110637,0.00115853778265509
171.629,-2.4291182671962695e-05,7.381087914882098e-05,-0.001001701463462689,0.0011587642818684297
171.662,-2.4293596854901324e-05,7.382520842151448e-05,-0.0010017014635143144,0.001158990781983184
171.696,-2.429608420854946e-05,7.383997197367321e-05,-0.0010017014635674976,0.001159224146680647
171.729,-2.4298498417980353e-05,7.385430136103251e-05,-0.0010017014636191195,0.0011594506486253696
171.762,-2.4300912640457667e-05,7.386863080486195e-05,-0.0010017014636707587,0.0011596771514713147
171.796,-2.4303400034841015e-05,7.38833945333338e-05,-0.001001701463723928,0.0011599105189825988
171.828,-2.4305814283815796e-05,7.389772409184231e-05,-0.0010017014637755638,0.001160137023658714
171.861,-2.430822854584177e-05,7.391205370683811e-05,-0.001001701463827196,0.0011603635292363119
171.895,-2.431071598097117e-05,7.39268176116643e-05,-0.0010017014638803862,0.0011605968995620438
171.928,-2.431313026948767e-05,7.394114734131871e-05,-0.0010017014639320115,0.001160823406969503
171.961,-2.431554457105233e-05,7.395547712743933e-05,-0.0010017014639836508,0.001161049915278127
171.995,-2.431803204691607e-05,7.397024120856904e-05,-0.001001701464036834,0.0011612832884175409
172.028,-2.4320446374976896e-05,7.39845711093838e-05,-0.0010017014640884628,0.0011615097985565653
172.061,-2.432286071609108e-05,7.399890106668496e-05,-0.001001701464140095,0.0011617363095970622
172.095,-2.4325348232700876e-05,7.401366532417406e-05,-0.0010017014641932921,0.001161969685551005
172.128,-2.432776260030689e-05,7.402799539613936e-05,-0.001001701464244921,0.001162196198421451
172.161,-2.4330176980961928e-05,7.404232552457068e-05,-0.0010017014642965463,0.0011624227121930593
172.195,-2.4332664538316475e-05,7.405708995840192e-05,-0.001001701464349733,0.0011626560909612728
172.228,-2.4335078945465945e-05,7.407142020151364e-05,-0.0010017014644013722,0.001162882606563079
172.261,-2.4337493365664438e-05,7.40857505010979e-05,-0.0010017014644530219,0.0011631091230661465
172.295,-2.4339980963762e-05,7.410051511126671e-05,-0.0010017014645061946,0.0011633425046485638
172.328,-2.4342395410456227e-05,7.411484552552194e-05,-0.0010017014645578373,0.0011635690229816896
172.361,-2.434480987020338e-05,7.41291759962699e-05,-0.00100170146460948,0.0011637955422163814
172.395,-2.4347297509046562e-05,7.414394078277967e-05,-0.0010017014646626701,0.001164028926613057
172.428,-2.4349711995289448e-05,7.415827136820187e-05,-0.0010017014647143094,0.0011642554476778587
172.461,-2.4352126494582658e-05,7.417260201011296e-05,-0.0010017014647659382,0.0011644819696441696
172.495,-2.435461417417276e-05,7.418736697297234e-05,-0.0010017014648191457,0.0011647153568552374
172.528,-2.4357028699959968e-05,7.420169772953149e-05,-0.001001701464870771,0.0011649418806512625
172.561,-2.4359443238797934e-05,7.421602854258207e-05,-0.0010017014649224137,0.001165168405348837
172.595,-2.4361930959131486e-05,7.423079368178032e-05,-0.0010017014649756108,0.0011654017953741367
172.628,-2.4364345524469956e-05,7.424512460952542e-05,-0.0010017014650272535,0.0011656283219021288
172.661,-2.436676010286092e-05,7.425945559376414e-05,-0.0010017014650788893,0.0011658548493317068
172.695,-2.4369247863945728e-05,7.427422090933577e-05,-0.0010017014651320932,0.001166088242171763
172.728,-2.4371662468833724e-05,7.428855200824688e-05,-0.0010017014651837255,0.0011663147714314232
172.761,-2.4374077086772913e-05,7.43028831636455e-05,-0.0010017014652353752,0.0011665413015925772
172.795,-2.4376564888603774e-05,7.431764865555108e-05,-0.0010017014652885722,0.0011667746972467957
172.828,-2.4378979533043466e-05,7.433197992563488e-05,-0.0010017014653402184,0.0011670012292382304
172.861,-2.438139419053305e-05,7.434631125219299e-05,-0.0010017014653918438,0.001167227762130957
172.895,-2.438388203311083e-05,7.4361076920453e-05,-0.0010017014654450686,0.0011674611605996495
172.928,-2.438629671709918e-05,7.437540836170276e-05,-0.0010017014654966974,0.0011676876953227563
172.961,-2.438871141413959e-05,7.438973985944691e-05,-0.001001701465548347,0.0011679142309474614
172.995,0.0004532054850413217,7.502960700161366e-05,-0.0010013368381052122,0.001177624381310878
173.028,0.0018075451325842138,7.660047086206065e-05,-0.0010013923515475795,0.001201444234590876
173.061,0.004041033524494826,7.919653646130265e-05,-0.001001487372293705,0.001240802186065026
173.095,0.007217652378502866,8.303913441262005e-05,-0.0010018274742412334,0.0012811296788159648
173.128,0.010520108656954406,8.724396071484263e-05,-0.0010017898985853133,0.0012779712808009393
173.161,0.013823178726352447,9.144610558420935e-05,-0.0010018268878133098,0.0012730194388993665
173.195,0.01722702697977569,9.575412628244687e-05,-0.0010018740537364075,0.0012662095007920596
173.228,0.02053141355077866,9.99090627540611e-05,-0.0010019317422698022,0.0012581318820897114
173.261,0.023836405892877284,0.00010403335034880476,-0.0010020031126218784,0.001248884348754474
173.295,0.02724200449895187,0.00010824543068285733,-0.0010020858892234759,0.0012387181015334977
173.328,0.03054727770164186,0.00011229427157266627,-0.0010021490904971557,0.0012304240364512256
173.361,0.03385204020690786,0.00011631507540681137,-0.0010022080287101776,0.0012242217603222049
173.395,0.037256180579127364,0.00012043659763169954,-0.0010022694803845586,0.0012205948169248418
173.428,0.04055917801711752,0.0001244246565889902,-0.0010023341914963818,0.00122095569167714
173.461,0.04386059702108638,0.00012836472803233616,-0.0010024196435202103,0.0012299370264704321
173.495,0.04725706690069432,0.00013241973115072698,-0.0010025836318950897,0.0012720120282653435
173.528,0.05052750536522501,0.00013591066120527694,-0.0010023094475655886,0.0013249227330972217
173.561,0.05377109283103107,0.00014101246546500032,-0.001001358031735719,0.0014022243593609228
173.595,0.05716485942906039,0.00014581626017609695,-0.001002298082691054,0.0014523396198682678
173.628,0.06046001037640194,0.00015056392046312162,-0.0010021110683191836,0.0014577331317411739
173.661,0.06375528340287767,0.0001553534215329589,-0.0010020388678807016,0.0014712335978489463
173.695,0.06715003361451603,0.00016034280325447027,-0.0010019993811443383,0.001487144270864519
173.728,0.070444810024993,0.00016524012841715512,-0.0010019424185596024,0.0015042187826461236
173.761,0.0737399630312387,0.00017019546542012778,-0.0010018791361978453,0.0015211916965793691
173.795,0.07713546751450868,0.00017536311152580513,-0.001001827515557413,0.0015379206152766043
173.828,0.08043164960426075,0.00018043534595118602,-0.0010017888259712497,0.0015530221542111344
173.861,0.08372840011141541,0.00018555851943529304,-0.0010017571185638383,0.001566716112611085
173.895,0.08712566537349045,0.0001908853935228963,-0.0010017328671057917,0.0015791744652387143
173.928,0.09042361169642027,0.00019609619906368054,-0.0010017129309899536,0.001589557179312993
173.961,0.09372215492511443,0.00020134064118809494,-0.0010017022205073313,0.0015982136315960513
173.992,0.09712128712156773,0.00020677237412716353,-0.0010016948254185191,0.001605216615382149
174.028,0.10042106576182265,0.00021206663886114263,-0.001001695257139383,0.0016100574237566023
174.061,0.10372146796595572,0.00021737597640119878,-0.0010017046996294021,0.0016128843431340945
174.095,0.10712254399138481,0.00022285509528348292,-0.0010017229512133685,0.0016137085606576175
174.128,0.11042423763644894,0.00022817250826816433,-0.0010017476344869464,0.00161254237342491
174.161,0.11372657763291828,0.0002334834200221717,-0.0010017813079513348,0.0016094931160989985
174.195,0.11712967190328546,0.0002389414158041563,-0.001001823514400011,0.0016044696632669425
174.228,0.12043334246152997,0.00024421837766236263,-0.001001868220095483,0.0015979186783900224
174.261,0.12373765677872316,0.0002494698709150466,-0.0010019244991692385,0.0015898967604048332
174.295,0.12714274066574457,0.0002548490323028617,-0.0010019965664026555,0.001580371671097614
174.328,0.1304481550203404,0.0002600344763776217,-0.0010020772866115336,0.0015703426099558761
174.361,0.13375346958555565,0.0002651796526019292,-0.0010021422636154187,0.00156174568719459
174.395,0.1371584365749367,0.00027044999258515613,-0.0010022031018176204,0.001555018816938132
174.428,0.14046253708320794,0.0002755433987341787,-0.0010022624836796973,0.0015510936280096947
174.461,0.14376566641503527,0.0002806235126002962,-0.0010023262096099834,0.0015507932602465784
174.495,0.14716733952564284,0.0002858109493984759,-0.0010024105699183647,0.0015585823496886341
174.528,0.15046484311102176,0.0002908071635581271,-0.00100256134545431,0.0015959378042273477
174.561,0.15374035045449078,0.0002952546004049354,-0.0010024465603197183,0.0016633495359951
174.595,0.15708129759244496,0.0003017785994571488,-0.0010013586172725117,0.0017622105381758654
174.628,0.16037271015697233,0.00030767512829363004,-0.001002358504549234,0.0018276161113682798
174.661,0.16366805712531432,0.00031363890406777245,-0.0010021341713973876,0.0018286042486930422
174.695,0.16706327244013333,0.0003198232998390852,-0.0010020458662723455,0.0018395228417047735
174.728,0.1703582035744527,0.0003258783453265217,-0.0010020041798721666,0.001854902671034616
174.761,0.17365295825350027,0.000331986935142148,-0.001001950344516684,0.0018717810980980426
174.795,0.17704792011406947,0.000338340508400365,-0.0010018840487121712,0.0018892351257438636
174.828,0.18034350476251343,0.0003445677220650848,-0.0010018327498947238,0.0019054950801449702
174.861,0.18363962176057905,0.00035085111166121376,-0.0010017928761763932,0.0019206740281241185
174.895,0.18703621289740777,0.00035737886817205795,-0.00100175947392463,0.0019348672462934631
174.928,0.19033349814335518,0.00036376213619959517,-0.0010017352999596892,0.0019470574748910317
174.961,0.19363137459012789,0.00037018616150541586,-0.001001715111283115,0.00195757482225688
174.995,0.19702980955167132,0.00037684073327422625,-0.0010017028996827937,0.0019666112911886744
175.028,0.2003289046220698,0.0003833277677622854,-0.0010016950379839983,0.001973543119279611
175.061,0.20362860987793394,0.00038983743109854215,-0.0010016948333982714,0.001978559355031566
175.095,0.20702895737022547,0.00039656102424529715,-0.0010017036813001826,0.0019816277530296613
175.128,0.21032993584451545,0.0004030963562678938,-0.0010017211724949182,0.001982573687868895
175.161,0.21363155325452657,0.000409631976216057,-0.0010017445101523394,0.0019815822885151956
175.195,0.2170338949948898,0.00041635960396200155,-0.0010017782114094057,0.0019785846895979723
175.228,0.2203368300797992,0.0004228767886067874,-0.0010018188468554033,0.001973845228611802
175.261,0.22364042322477568,0.0004293745593188127,-0.0010018626719778163,0.001967437143789112
175.295,0.22704480055689039,0.00043604326978534174,-0.0010019194166200583,0.001959276506683084
175.328,0.23034967417439745,0.0004424858261606351,-0.0010019879317444483,0.0019501017341725347
175.359,0.23365505189554706,0.00044889433555629854,-0.001002068431319808,0.001940027121517646
175.395,0.23706056019715155,0.00045545421024164435,-0.0010021373670198036,0.0019309580598206861
175.428,0.2403654371734019,0.0004617901552874792,-0.0010021964999731812,0.0019241846860063127
175.461,0.24366962724453298,0.00046810336765255905,-0.0010022556701643065,0.0019198983873980507
175.495,0.24707296219057917,0.00047459256534320847,-0.001002320579445607,0.0019190963327267903
175.528,0.25037478025684656,0.00048084893356008625,-0.0010023991183581993,0.001925379937151142
175.561,0.2536731279889655,0.0004870666889686104,-0.0010025391298860813,0.0019563488315681057
175.595,0.25705181824837814,0.0004928289372215844,-0.0010025198601362056,0.0020399810985072464
175.628,0.2602943353893988,0.0005004537934674323,-0.0010013489103560605,0.002155529555585779
175.661,0.26358081159144797,0.0005077108910744123,-0.001002274394986985,0.002249299796113005
175.695,0.26697689505347333,0.0005152687185800083,-0.0010021207026999247,0.0022456888988945265
175.728,0.27027241294274507,0.0005226394079838085,-0.0010020523483187938,0.0022540698056438355
175.754,0.27356738887857157,0.0005300593845295446,-0.0010020091624291724,0.002269185434326827
175.795,0.27696197256492,0.0005377602144989794,-0.001001955921672095,0.002286437279351148
175.828,0.2802570397559369,0.0005452922401008629,-0.0010018906466351639,0.0023033947329554384
175.861,0.28355256549662833,0.0005528842536677384,-0.0010018379329777595,0.0023197292042323463
175.895,0.2869485071633848,0.0005607655683977389,-0.0010017957759775598,0.0023354610898844077
175.928,0.2902451401086438,0.0005684680304887266,-0.001001762695290901,0.002349347725958991
175.961,0.2935423565921259,0.0005762177942996956,-0.0010017376009892678,0.002361683349854176
175.995,0.2969401068941656,0.0005842459372360523,-0.0010017166095045646,0.0023726425941672847
176.028,0.30023852720692745,0.0005920734977111745,-0.001001704064418657,0.002381532453715972
176.061,0.303537552193025,0.0005999293967240168,-0.0010016953664616392,0.0023886187983282194
176.095,0.3069371843080977,0.0006080477347599859,-0.0010016946184210791,0.0023939257819294217
176.128,0.31023745814360343,0.0006159442914717991,-0.0010017023056055445,0.002397042599990564
176.161,0.3135383625045049,0.000623850993105789,-0.0010017195971235467,0.0023981504380907867
176.195,0.3169399620024569,0.0006319985994543093,-0.0010017422974234122,0.0023972631902625277
176.228,0.3202421690823459,0.0006399013624746047,-0.001001774072438278,0.0023944748565396558
176.261,0.3235450277183435,0.0006477925631789766,-0.0010018137538638366,0.002389879401985506
176.295,0.32694866078591417,0.0006559033574564389,-0.0010018587306693388,0.002383374190130295
176.328,0.3302528444035431,0.0006637510166998469,-0.0010019126245189094,0.0023755318114363796
176.361,0.3335576481186558,0.0006715696341847599,-0.001001979522660075,0.002366426500512564
176.395,0.33696314738726485,0.0006795902549756844,-0.0010020618306845336,0.002356033776894437
176.428,0.34026852326129203,0.0006873331791848967,-0.0010021305891116244,0.0023469975362554957
176.461,0.3435734609573097,0.0006950441938702873,-0.0010021898904547452,0.0023399296774690315
176.495,0.3469778538671902,0.0007029638291796304,-0.0010022507435365619,0.0023351770235404534
176.528,0.35028119564254817,0.0007106341989689183,-0.0010023130147371467,0.002333914039796738
176.561,0.35358321400263676,0.0007182669066877831,-0.001002388413488653,0.002338929615582906
176.595,0.35698211318854256,0.0007260853482476026,-0.0010025233563956404,0.0023662502631813173
